episode,score,scoreMax,scoreAvg,memoryLength,epsilon,qAvg,avgLoss
 1087, 0.0, 5.0, 1.3,100000,0.884,0.08,0.00
 1088, 5.0, 5.0, 1.7,100000,0.884,0.27,0.00
 1089, 0.0, 5.0, 1.5,100000,0.884,0.08,0.00
 1090, 4.0, 5.0, 1.7,100000,0.884,0.25,0.00
 1091, 2.0, 5.0, 1.8,100000,0.883,0.19,0.00
 1092, 2.0, 5.0, 1.8,100000,0.883,0.25,0.00
 1093, 3.0, 5.0, 1.9,100000,0.883,0.21,0.00
 1094, 2.0, 5.0, 1.9,100000,0.883,0.21,0.00
 1095, 2.0, 5.0, 1.9,100000,0.883,0.21,0.00
 1096, 1.0, 5.0, 1.8,100000,0.882,0.17,0.00
 1097, 1.0, 5.0, 1.8,100000,0.882,0.17,0.00
 1098, 2.0, 5.0, 1.8,100000,0.882,0.23,0.00
 1099, 2.0, 5.0, 1.8,100000,0.882,0.24,0.00
 1100, 3.0, 5.0, 1.9,100000,0.882,0.22,0.00
 1101, 2.0, 5.0, 1.9,100000,0.882,0.23,0.00
 1102, 0.0, 5.0, 1.7,100000,0.881,0.07,0.00
 1103, 1.0, 5.0, 1.7,100000,0.881,0.16,0.00
 1104, 2.0, 5.0, 1.7,100000,0.881,0.18,0.00
 1105, 1.0, 5.0, 1.6,100000,0.881,0.17,0.00
 1106, 7.0, 7.0, 2.2,100000,0.881,0.30,0.00
 1107, 0.0, 7.0, 1.9,100000,0.881,0.07,0.00
 1108, 1.0, 7.0, 1.9,100000,0.880,0.16,0.00
 1109, 1.0, 7.0, 1.8,100000,0.880,0.16,0.00
 1110, 1.0, 7.0, 1.7,100000,0.880,0.16,0.00
 1111, 0.0, 7.0, 1.5,100000,0.880,0.07,0.00
 1112, 2.0, 7.0, 1.6,100000,0.880,0.24,0.00
 1113, 2.0, 7.0, 1.6,100000,0.880,0.22,0.00
 1114, 1.0, 7.0, 1.6,100000,0.880,0.17,0.00
 1115, 2.0, 7.0, 1.6,100000,0.879,0.20,0.00
 1116, 3.0, 7.0, 1.7,100000,0.879,0.25,0.00
 1117, 1.0, 7.0, 1.7,100000,0.879,0.17,0.00
 1118, 2.0, 7.0, 1.7,100000,0.879,0.21,0.00
 1119, 3.0, 7.0, 1.8,100000,0.879,0.25,0.00
 1120, 2.0, 7.0, 1.8,100000,0.879,0.22,0.00
 1121, 1.0, 7.0, 1.8,100000,0.878,0.16,0.00
 1122, 1.0, 7.0, 1.7,100000,0.878,0.15,0.00
 1123, 0.0, 7.0, 1.5,100000,0.878,0.06,0.00
 1124, 2.0, 7.0, 1.6,100000,0.878,0.25,0.00
 1125, 1.0, 7.0, 1.5,100000,0.878,0.16,0.00
 1126, 4.0, 7.0, 1.8,100000,0.878,0.26,0.00
 1127, 2.0, 7.0, 1.8,100000,0.877,0.21,0.00
 1128, 1.0, 7.0, 1.7,100000,0.877,0.13,0.00
 1129, 2.0, 7.0, 1.7,100000,0.877,0.20,0.00
 1130, 1.0, 7.0, 1.7,100000,0.877,0.16,0.00
 1131, 3.0, 7.0, 1.8,100000,0.877,0.23,0.00
 1132, 0.0, 7.0, 1.6,100000,0.877,0.06,0.00
 1133, 1.0, 7.0, 1.6,100000,0.876,0.16,0.00
 1134, 0.0, 7.0, 1.4,100000,0.876,0.07,0.00
 1135, 1.0, 7.0, 1.4,100000,0.876,0.17,0.00
 1136, 0.0, 7.0, 1.2,100000,0.876,0.07,0.00
 1137, 0.0, 7.0, 1.1,100000,0.876,0.06,0.00
 1138, 0.0, 7.0, 1.0,100000,0.876,0.06,0.00
 1139, 1.0, 7.0, 1.0,100000,0.876,0.14,0.00
 1140, 0.0, 7.0, 0.9,100000,0.876,0.07,0.00
 1141, 2.0, 7.0, 1.0,100000,0.875,0.22,0.00
 1142, 4.0, 7.0, 1.3,100000,0.875,0.28,0.00
 1143, 2.0, 7.0, 1.4,100000,0.875,0.20,0.00
 1144, 3.0, 7.0, 1.5,100000,0.875,0.24,0.00
 1145, 0.0, 7.0, 1.4,100000,0.875,0.06,0.00
 1146, 2.0, 7.0, 1.4,100000,0.874,0.21,0.00
 1147, 2.0, 7.0, 1.5,100000,0.874,0.22,0.00
 1148, 0.0, 7.0, 1.3,100000,0.874,0.06,0.00
 1149, 2.0, 7.0, 1.4,100000,0.874,0.22,0.00
 1150, 3.0, 7.0, 1.6,100000,0.874,0.24,0.00
 1151, 1.0, 7.0, 1.5,100000,0.874,0.16,0.00
 1152, 0.0, 7.0, 1.4,100000,0.873,0.06,0.00
 1153, 1.0, 7.0, 1.3,100000,0.873,0.15,0.00
 1154, 0.0, 7.0, 1.2,100000,0.873,0.06,0.00
 1155, 0.0, 7.0, 1.1,100000,0.873,0.06,0.00
 1156, 2.0, 7.0, 1.2,100000,0.873,0.18,0.00
 1157, 0.0, 7.0, 1.1,100000,0.873,0.06,0.00
 1158, 0.0, 7.0, 0.9,100000,0.873,0.07,0.00
 1159, 2.0, 7.0, 1.1,100000,0.873,0.18,0.00
 1160, 2.0, 7.0, 1.1,100000,0.872,0.20,0.00
 1161, 4.0, 7.0, 1.4,100000,0.872,0.24,0.00
 1162, 1.0, 7.0, 1.4,100000,0.872,0.17,0.00
 1163, 1.0, 7.0, 1.3,100000,0.872,0.18,0.00
 1164, 1.0, 7.0, 1.3,100000,0.872,0.14,0.00
 1165, 1.0, 7.0, 1.3,100000,0.871,0.16,0.00
 1166, 0.0, 7.0, 1.2,100000,0.871,0.05,0.00
 1167, 0.0, 7.0, 1.0,100000,0.871,0.07,0.00
 1168, 1.0, 7.0, 1.0,100000,0.871,0.18,0.00
 1169, 3.0, 7.0, 1.2,100000,0.871,0.21,0.00
 1170, 2.0, 7.0, 1.3,100000,0.871,0.19,0.00
 1171, 1.0, 7.0, 1.3,100000,0.871,0.17,0.00
 1172, 0.0, 7.0, 1.2,100000,0.870,0.06,0.00
 1173, 0.0, 7.0, 1.0,100000,0.870,0.06,0.00
 1174, 2.0, 7.0, 1.1,100000,0.870,0.19,0.00
 1175, 1.0, 7.0, 1.1,100000,0.870,0.15,0.00
 1176, 1.0, 7.0, 1.1,100000,0.870,0.16,0.00
 1177, 0.0, 7.0, 1.0,100000,0.870,0.06,0.00
 1178, 1.0, 7.0, 1.0,100000,0.870,0.16,0.00
 1179, 1.0, 7.0, 1.0,100000,0.869,0.16,0.00
 1180, 0.0, 7.0, 0.9,100000,0.869,0.06,0.00
 1181, 1.0, 7.0, 0.9,100000,0.869,0.17,0.00
 1182, 2.0, 7.0, 1.0,100000,0.869,0.22,0.00
 1183, 2.0, 7.0, 1.1,100000,0.869,0.24,0.00
 1184, 1.0, 7.0, 1.1,100000,0.869,0.17,0.00
 1185, 0.0, 7.0, 1.0,100000,0.869,0.07,0.00
 1186, 0.0, 7.0, 0.9,100000,0.868,0.06,0.00
 1187, 0.0, 7.0, 0.8,100000,0.868,0.07,0.00
 1188, 2.0, 7.0, 0.9,100000,0.868,0.20,0.00
 1189, 0.0, 7.0, 0.8,100000,0.868,0.06,0.00
 1190, 2.0, 7.0, 0.9,100000,0.868,0.22,0.00
 1191, 4.0, 7.0, 1.3,100000,0.868,0.24,0.00
 1192, 2.0, 7.0, 1.3,100000,0.867,0.22,0.00
 1193, 2.0, 7.0, 1.4,100000,0.867,0.20,0.00
 1194, 0.0, 7.0, 1.3,100000,0.867,0.06,0.00
 1195, 3.0, 7.0, 1.4,100000,0.867,0.29,0.00
 1196, 0.0, 7.0, 1.3,100000,0.867,0.06,0.00
 1197, 2.0, 7.0, 1.4,100000,0.867,0.25,0.00
 1198, 0.0, 7.0, 1.2,100000,0.867,0.06,0.00
 1199, 0.0, 7.0, 1.1,100000,0.866,0.06,0.00
 1200, 2.0, 7.0, 1.2,100000,0.866,0.22,0.00
 1201, 2.0, 7.0, 1.3,100000,0.866,0.23,0.00
 1202, 2.0, 7.0, 1.3,100000,0.866,0.23,0.00
 1203, 2.0, 7.0, 1.4,100000,0.866,0.22,0.00
 1204, 0.0, 7.0, 1.3,100000,0.866,0.06,0.00
 1205, 0.0, 7.0, 1.1,100000,0.865,0.06,0.00
 1206, 0.0, 7.0, 1.0,100000,0.865,0.07,0.00
 1207, 3.0, 7.0, 1.2,100000,0.865,0.28,0.00
 1208, 0.0, 7.0, 1.1,100000,0.865,0.06,0.00
 1209, 1.0, 7.0, 1.1,100000,0.865,0.13,0.00
 1210, 0.0, 7.0, 1.0,100000,0.865,0.06,0.00
 1211, 1.0, 7.0, 1.0,100000,0.865,0.17,0.00
 1212, 3.0, 7.0, 1.2,100000,0.864,0.26,0.00
 1213, 0.0, 7.0, 1.1,100000,0.864,0.06,0.00
 1214, 3.0, 7.0, 1.3,100000,0.864,0.20,0.00
 1215, 4.0, 7.0, 1.5,100000,0.864,0.28,0.00
 1216, 0.0, 7.0, 1.4,100000,0.864,0.07,0.00
 1217, 3.0, 7.0, 1.5,100000,0.864,0.27,0.00
 1218, 0.0, 7.0, 1.4,100000,0.863,0.06,0.00
 1219, 0.0, 7.0, 1.2,100000,0.863,0.06,0.00
 1220, 2.0, 7.0, 1.3,100000,0.863,0.23,0.00
 1221, 0.0, 7.0, 1.2,100000,0.863,0.06,0.00
 1222, 0.0, 7.0, 1.1,100000,0.863,0.07,0.00
 1223, 2.0, 7.0, 1.2,100000,0.863,0.23,0.00
 1224, 2.0, 7.0, 1.2,100000,0.863,0.25,0.00
 1225, 3.0, 7.0, 1.4,100000,0.862,0.29,0.00
 1226, 2.0, 7.0, 1.5,100000,0.862,0.22,0.00
 1227, 3.0, 7.0, 1.6,100000,0.862,0.23,0.00
 1228, 0.0, 7.0, 1.5,100000,0.862,0.06,0.00
 1229, 0.0, 7.0, 1.3,100000,0.862,0.06,0.00
 1230, 1.0, 7.0, 1.3,100000,0.862,0.18,0.00
 1231, 3.0, 7.0, 1.5,100000,0.861,0.29,0.00
 1232, 0.0, 7.0, 1.3,100000,0.861,0.06,0.00
 1233, 3.0, 7.0, 1.5,100000,0.861,0.27,0.00
 1234, 1.0, 7.0, 1.4,100000,0.861,0.17,0.00
 1235, 1.0, 7.0, 1.4,100000,0.861,0.16,0.00
 1236, 3.0, 7.0, 1.6,100000,0.861,0.25,0.00
 1237, 1.0, 7.0, 1.5,100000,0.860,0.17,0.00
 1238, 4.0, 7.0, 1.7,100000,0.860,0.26,0.00
 1239, 1.0, 7.0, 1.7,100000,0.860,0.17,0.00
 1240, 2.0, 7.0, 1.7,100000,0.860,0.25,0.00
 1241, 0.0, 7.0, 1.5,100000,0.860,0.06,0.00
 1242, 0.0, 7.0, 1.4,100000,0.860,0.07,0.00
 1243, 1.0, 7.0, 1.3,100000,0.859,0.17,0.00
 1244, 2.0, 7.0, 1.4,100000,0.859,0.19,0.00
 1245, 1.0, 7.0, 1.4,100000,0.859,0.18,0.00
 1246, 3.0, 7.0, 1.5,100000,0.859,0.25,0.00
 1247, 0.0, 7.0, 1.4,100000,0.859,0.06,0.00
 1248, 5.0, 7.0, 1.7,100000,0.858,0.30,0.00
 1249, 3.0, 7.0, 1.9,100000,0.858,0.26,0.00
 1250, 2.0, 7.0, 1.9,100000,0.858,0.25,0.00
 1251, 2.0, 7.0, 1.9,100000,0.858,0.23,0.00
 1252, 3.0, 7.0, 2.0,100000,0.858,0.20,0.00
 1253, 2.0, 7.0, 2.0,100000,0.857,0.22,0.00
 1254, 0.0, 7.0, 1.8,100000,0.857,0.06,0.00
 1255, 2.0, 7.0, 1.8,100000,0.857,0.24,0.00
 1256, 0.0, 7.0, 1.6,100000,0.857,0.05,0.00
 1257, 3.0, 7.0, 1.8,100000,0.857,0.24,0.00
 1258, 2.0, 7.0, 1.8,100000,0.857,0.23,0.00
 1259, 2.0, 7.0, 1.8,100000,0.856,0.20,0.00
 1260, 2.0, 7.0, 1.8,100000,0.856,0.25,0.00
 1261, 2.0, 7.0, 1.9,100000,0.856,0.24,0.00
 1262, 1.0, 7.0, 1.8,100000,0.856,0.16,0.00
 1263, 4.0, 7.0, 2.0,100000,0.856,0.27,0.00
 1264, 2.0, 7.0, 2.0,100000,0.855,0.19,0.00
 1265, 0.0, 7.0, 1.8,100000,0.855,0.06,0.00
 1266, 2.0, 7.0, 1.8,100000,0.855,0.23,0.00
 1267, 3.0, 7.0, 1.9,100000,0.855,0.22,0.00
 1268, 3.0, 7.0, 2.0,100000,0.855,0.27,0.00
 1269, 1.0, 7.0, 1.9,100000,0.855,0.15,0.00
 1270, 3.0, 7.0, 2.0,100000,0.854,0.25,0.00
 1271, 3.0, 7.0, 2.1,100000,0.854,0.26,0.00
 1272, 1.0, 7.0, 2.0,100000,0.854,0.18,0.00
 1273, 0.0, 7.0, 1.8,100000,0.854,0.05,0.00
 1274, 0.0, 7.0, 1.6,100000,0.854,0.06,0.00
 1275, 0.0, 7.0, 1.5,100000,0.854,0.06,0.00
 1276, 1.0, 7.0, 1.4,100000,0.854,0.15,0.00
 1277, 0.0, 7.0, 1.3,100000,0.853,0.06,0.00
 1278, 1.0, 7.0, 1.3,100000,0.853,0.18,0.00
 1279, 1.0, 7.0, 1.2,100000,0.853,0.16,0.00
 1280, 3.0, 7.0, 1.4,100000,0.853,0.24,0.00
 1281, 0.0, 7.0, 1.3,100000,0.853,0.06,0.00
 1282, 1.0, 7.0, 1.2,100000,0.853,0.17,0.00
 1283, 4.0, 7.0, 1.5,100000,0.852,0.27,0.00
 1284, 0.0, 7.0, 1.4,100000,0.852,0.06,0.00
 1285, 3.0, 7.0, 1.5,100000,0.852,0.26,0.00
 1286, 2.0, 7.0, 1.6,100000,0.852,0.24,0.00
 1287, 1.0, 7.0, 1.5,100000,0.852,0.17,0.00
 1288, 0.0, 7.0, 1.4,100000,0.852,0.05,0.00
 1289, 0.0, 7.0, 1.2,100000,0.852,0.06,0.00
 1290, 3.0, 7.0, 1.4,100000,0.851,0.29,0.00
 1291, 1.0, 7.0, 1.4,100000,0.851,0.19,0.00
 1292, 1.0, 7.0, 1.3,100000,0.851,0.15,0.00
 1293, 3.0, 7.0, 1.5,100000,0.851,0.27,0.00
 1294, 4.0, 7.0, 1.7,100000,0.851,0.29,0.00
 1295, 2.0, 7.0, 1.8,100000,0.850,0.21,0.00
 1296, 2.0, 7.0, 1.8,100000,0.850,0.23,0.00
 1297, 2.0, 7.0, 1.8,100000,0.850,0.23,0.00
 1298, 1.0, 7.0, 1.7,100000,0.850,0.17,0.00
 1299, 0.0, 7.0, 1.6,100000,0.850,0.06,0.00
 1300, 1.0, 7.0, 1.5,100000,0.850,0.19,0.00
 1301, 2.0, 7.0, 1.6,100000,0.849,0.26,0.00
 1302, 0.0, 7.0, 1.4,100000,0.849,0.06,0.00
 1303, 2.0, 7.0, 1.5,100000,0.849,0.23,0.00
 1304, 1.0, 7.0, 1.4,100000,0.849,0.20,0.00
 1305, 0.0, 7.0, 1.3,100000,0.849,0.05,0.00
 1306, 0.0, 7.0, 1.1,100000,0.849,0.05,0.00
 1307, 2.0, 7.0, 1.2,100000,0.849,0.25,0.00
 1308, 1.0, 7.0, 1.2,100000,0.849,0.18,0.00
 1309, 2.0, 7.0, 1.3,100000,0.848,0.25,0.00
 1310, 2.0, 7.0, 1.4,100000,0.848,0.26,0.00
 1311, 1.0, 7.0, 1.3,100000,0.848,0.17,0.00
 1312, 0.0, 7.0, 1.2,100000,0.848,0.06,0.00
 1313, 3.0, 7.0, 1.4,100000,0.848,0.26,0.00
 1314, 0.0, 7.0, 1.2,100000,0.848,0.06,0.00
 1315, 0.0, 7.0, 1.1,100000,0.848,0.05,0.00
 1316, 0.0, 7.0, 1.0,100000,0.847,0.05,0.00
 1317, 2.0, 7.0, 1.1,100000,0.847,0.22,0.00
 1318, 0.0, 7.0, 1.0,100000,0.847,0.06,0.00
 1319, 1.0, 7.0, 1.0,100000,0.847,0.17,0.00
 1320, 1.0, 7.0, 1.0,100000,0.847,0.17,0.00
 1321, 1.0, 7.0, 1.0,100000,0.847,0.18,0.00
 1322, 0.0, 7.0, 0.9,100000,0.847,0.05,0.00
 1323, 0.0, 7.0, 0.8,100000,0.846,0.06,0.00
 1324, 3.0, 7.0, 1.0,100000,0.846,0.24,0.00
 1325, 0.0, 7.0, 0.9,100000,0.846,0.05,0.00
 1326, 2.0, 7.0, 1.0,100000,0.846,0.18,0.00
 1327, 0.0, 7.0, 0.9,100000,0.846,0.06,0.00
 1328, 2.0, 7.0, 1.0,100000,0.846,0.24,0.00
 1329, 2.0, 7.0, 1.1,100000,0.846,0.25,0.00
 1330, 0.0, 7.0, 1.0,100000,0.845,0.05,0.00
 1331, 0.0, 7.0, 0.9,100000,0.845,0.05,0.00
 1332, 0.0, 7.0, 0.8,100000,0.845,0.05,0.00
 1333, 2.0, 7.0, 0.9,100000,0.845,0.23,0.00
 1334, 2.0, 7.0, 1.0,100000,0.845,0.26,0.00
 1335, 2.0, 7.0, 1.1,100000,0.845,0.22,0.00
 1336, 3.0, 7.0, 1.3,100000,0.844,0.24,0.00
 1337, 0.0, 7.0, 1.2,100000,0.844,0.05,0.00
 1338, 1.0, 7.0, 1.2,100000,0.844,0.17,0.00
 1339, 2.0, 7.0, 1.3,100000,0.844,0.22,0.00
 1340, 3.0, 7.0, 1.4,100000,0.844,0.28,0.00
 1341, 2.0, 7.0, 1.5,100000,0.844,0.22,0.00
 1342, 8.0, 8.0, 2.1,100000,0.843,0.28,0.00
 1343, 0.0, 8.0, 1.9,100000,0.843,0.06,0.00
 1344, 1.0, 8.0, 1.8,100000,0.843,0.19,0.00
 1345, 4.0, 8.0, 2.1,100000,0.843,0.27,0.00
 1346, 0.0, 8.0, 1.8,100000,0.843,0.06,0.00
 1347, 0.0, 8.0, 1.7,100000,0.843,0.06,0.00
 1348, 4.0, 8.0, 1.9,100000,0.842,0.30,0.00
 1349, 2.0, 8.0, 1.9,100000,0.842,0.28,0.00
 1350, 1.0, 8.0, 1.8,100000,0.842,0.14,0.00
 1351, 0.0, 8.0, 1.6,100000,0.842,0.06,0.00
 1352, 3.0, 8.0, 1.8,100000,0.842,0.28,0.00
 1353, 1.0, 8.0, 1.7,100000,0.842,0.19,0.00
 1354, 2.0, 8.0, 1.7,100000,0.841,0.25,0.00
 1355, 0.0, 8.0, 1.6,100000,0.841,0.06,0.00
 1356, 3.0, 8.0, 1.7,100000,0.841,0.28,0.00
 1357, 1.0, 8.0, 1.6,100000,0.841,0.18,0.00
 1358, 2.0, 8.0, 1.7,100000,0.841,0.24,0.00
 1359, 6.0, 8.0, 2.1,100000,0.840,0.31,0.00
 1360, 1.0, 8.0, 2.0,100000,0.840,0.20,0.00
 1361, 3.0, 8.0, 2.1,100000,0.840,0.29,0.00
 1362, 0.0, 8.0, 1.9,100000,0.840,0.06,0.00
 1363, 6.0, 8.0, 2.3,100000,0.840,0.34,0.00
 1364, 2.0, 8.0, 2.3,100000,0.839,0.22,0.00
 1365, 0.0, 8.0, 2.0,100000,0.839,0.06,0.00
 1366, 2.0, 8.0, 2.0,100000,0.839,0.22,0.00
 1367, 5.0, 8.0, 2.3,100000,0.839,0.34,0.00
 1368, 0.0, 8.0, 2.1,100000,0.839,0.05,0.00
 1369, 1.0, 8.0, 2.0,100000,0.839,0.18,0.00
 1370, 2.0, 8.0, 2.0,100000,0.838,0.26,0.00
 1371, 1.0, 8.0, 1.9,100000,0.838,0.19,0.00
 1372, 1.0, 8.0, 1.8,100000,0.838,0.18,0.00
 1373, 0.0, 8.0, 1.6,100000,0.838,0.07,0.00
 1374, 1.0, 8.0, 1.6,100000,0.838,0.21,0.00
 1375, 1.0, 8.0, 1.5,100000,0.838,0.17,0.00
 1376, 2.0, 8.0, 1.6,100000,0.837,0.27,0.00
 1377, 1.0, 8.0, 1.5,100000,0.837,0.16,0.00
 1378, 3.0, 8.0, 1.6,100000,0.837,0.30,0.00
 1379, 4.0, 8.0, 1.9,100000,0.837,0.33,0.00
 1380, 2.0, 8.0, 1.9,100000,0.837,0.24,0.00
 1381, 0.0, 8.0, 1.7,100000,0.837,0.07,0.00
 1382, 0.0, 8.0, 1.5,100000,0.836,0.05,0.00
 1383, 1.0, 8.0, 1.5,100000,0.836,0.20,0.00
 1384, 0.0, 8.0, 1.3,100000,0.836,0.05,0.00
 1385, 2.0, 8.0, 1.4,100000,0.836,0.25,0.00
 1386, 0.0, 8.0, 1.3,100000,0.836,0.05,0.00
 1387, 2.0, 8.0, 1.3,100000,0.836,0.24,0.00
 1388, 0.0, 8.0, 1.2,100000,0.836,0.05,0.00
 1389, 1.0, 8.0, 1.2,100000,0.835,0.18,0.00
 1390, 1.0, 8.0, 1.2,100000,0.835,0.18,0.00
 1391, 3.0, 8.0, 1.3,100000,0.835,0.27,0.00
 1392, 0.0, 8.0, 1.2,100000,0.835,0.06,0.00
 1393, 2.0, 8.0, 1.3,100000,0.835,0.26,0.00
 1394, 3.0, 8.0, 1.5,100000,0.835,0.27,0.00
 1395, 2.0, 8.0, 1.5,100000,0.834,0.26,0.00
 1396, 0.0, 8.0, 1.4,100000,0.834,0.06,0.00
 1397, 0.0, 8.0, 1.2,100000,0.834,0.05,0.00
 1398, 5.0, 8.0, 1.6,100000,0.834,0.33,0.00
 1399, 1.0, 8.0, 1.5,100000,0.834,0.17,0.00
 1400, 0.0, 8.0, 1.4,100000,0.834,0.05,0.00
 1401, 1.0, 8.0, 1.4,100000,0.834,0.19,0.00
 1402, 0.0, 8.0, 1.2,100000,0.833,0.05,0.00
 1403, 2.0, 8.0, 1.3,100000,0.833,0.24,0.00
 1404, 1.0, 8.0, 1.3,100000,0.833,0.20,0.00
 1405, 1.0, 8.0, 1.2,100000,0.833,0.21,0.00
 1406, 1.0, 8.0, 1.2,100000,0.833,0.20,0.00
 1407, 2.0, 8.0, 1.3,100000,0.833,0.26,0.00
 1408, 0.0, 8.0, 1.2,100000,0.833,0.05,0.00
 1409, 0.0, 8.0, 1.0,100000,0.833,0.06,0.00
 1410, 1.0, 8.0, 1.0,100000,0.832,0.18,0.00
 1411, 0.0, 8.0, 0.9,100000,0.832,0.06,0.00
 1412, 2.0, 8.0, 1.0,100000,0.832,0.26,0.00
 1413, 2.0, 8.0, 1.1,100000,0.832,0.26,0.00
 1414, 2.0, 8.0, 1.2,100000,0.832,0.26,0.00
 1415, 2.0, 8.0, 1.3,100000,0.831,0.21,0.00
 1416, 1.0, 8.0, 1.3,100000,0.831,0.18,0.00
 1417, 0.0, 8.0, 1.1,100000,0.831,0.05,0.00
 1418, 2.0, 8.0, 1.2,100000,0.831,0.29,0.00
 1419, 3.0, 8.0, 1.4,100000,0.831,0.33,0.00
 1420, 1.0, 8.0, 1.4,100000,0.831,0.20,0.00
 1421, 3.0, 8.0, 1.5,100000,0.831,0.29,0.00
 1422, 0.0, 8.0, 1.4,100000,0.830,0.05,0.00
 1423, 0.0, 8.0, 1.2,100000,0.830,0.05,0.00
 1424, 1.0, 8.0, 1.2,100000,0.830,0.15,0.00
 1425, 2.0, 8.0, 1.3,100000,0.830,0.24,0.00
 1426, 4.0, 8.0, 1.6,100000,0.830,0.30,0.00
 1427, 1.0, 8.0, 1.5,100000,0.830,0.18,0.00
 1428, 2.0, 8.0, 1.6,100000,0.829,0.25,0.00
 1429, 0.0, 8.0, 1.4,100000,0.829,0.06,0.00
 1430, 2.0, 8.0, 1.5,100000,0.829,0.26,0.00
 1431, 1.0, 8.0, 1.4,100000,0.829,0.20,0.00
 1432, 3.0, 8.0, 1.6,100000,0.829,0.29,0.00
 1433, 2.0, 8.0, 1.6,100000,0.829,0.25,0.00
 1434, 0.0, 8.0, 1.5,100000,0.828,0.05,0.00
 1435, 1.0, 8.0, 1.4,100000,0.828,0.19,0.00
 1436, 1.0, 8.0, 1.4,100000,0.828,0.17,0.00
 1437, 0.0, 8.0, 1.2,100000,0.828,0.05,0.00
 1438, 2.0, 8.0, 1.3,100000,0.828,0.24,0.00
 1439, 0.0, 8.0, 1.2,100000,0.828,0.06,0.00
 1440, 6.0, 8.0, 1.7,100000,0.828,0.44,0.00
 1441, 1.0, 8.0, 1.6,100000,0.827,0.20,0.00
 1442, 2.0, 8.0, 1.6,100000,0.827,0.30,0.00
 1443, 1.0, 8.0, 1.6,100000,0.827,0.20,0.00
 1444, 0.0, 8.0, 1.4,100000,0.827,0.07,0.00
 1445, 2.0, 8.0, 1.5,100000,0.827,0.26,0.00
 1446, 0.0, 8.0, 1.3,100000,0.827,0.06,0.00
 1447, 2.0, 8.0, 1.4,100000,0.827,0.28,0.00
 1448, 1.0, 8.0, 1.4,100000,0.826,0.17,0.00
 1449, 0.0, 8.0, 1.2,100000,0.826,0.06,0.00
 1450, 2.0, 8.0, 1.3,100000,0.826,0.27,0.00
 1451, 1.0, 8.0, 1.3,100000,0.826,0.19,0.00
 1452, 1.0, 8.0, 1.2,100000,0.826,0.20,0.00
 1453, 1.0, 8.0, 1.2,100000,0.826,0.19,0.00
 1454, 2.0, 8.0, 1.3,100000,0.825,0.25,0.00
 1455, 2.0, 8.0, 1.4,100000,0.825,0.25,0.00
 1456, 4.0, 8.0, 1.6,100000,0.825,0.29,0.00
 1457, 2.0, 8.0, 1.7,100000,0.825,0.29,0.00
 1458, 0.0, 8.0, 1.5,100000,0.825,0.05,0.00
 1459, 0.0, 8.0, 1.3,100000,0.825,0.05,0.00
 1460, 0.0, 8.0, 1.2,100000,0.825,0.06,0.00
 1461, 0.0, 8.0, 1.1,100000,0.824,0.05,0.00
 1462, 1.0, 8.0, 1.1,100000,0.824,0.18,0.00
 1463, 2.0, 8.0, 1.2,100000,0.824,0.26,0.00
 1464, 4.0, 8.0, 1.5,100000,0.824,0.33,0.00
 1465, 0.0, 8.0, 1.3,100000,0.824,0.05,0.00
 1466, 0.0, 8.0, 1.2,100000,0.824,0.05,0.00
 1467, 1.0, 8.0, 1.2,100000,0.824,0.19,0.00
 1468, 0.0, 8.0, 1.0,100000,0.823,0.06,0.00
 1469, 3.0, 8.0, 1.2,100000,0.823,0.26,0.00
 1470, 0.0, 8.0, 1.1,100000,0.823,0.05,0.00
 1471, 2.0, 8.0, 1.2,100000,0.823,0.24,0.00
 1472, 1.0, 8.0, 1.2,100000,0.823,0.21,0.00
 1473, 1.0, 8.0, 1.2,100000,0.823,0.19,0.00
 1474, 1.0, 8.0, 1.2,100000,0.822,0.19,0.00
 1475, 2.0, 8.0, 1.2,100000,0.822,0.24,0.00
 1476, 2.0, 8.0, 1.3,100000,0.822,0.24,0.00
 1477, 2.0, 8.0, 1.4,100000,0.822,0.26,0.00
 1478, 0.0, 8.0, 1.2,100000,0.822,0.05,0.00
 1479, 3.0, 8.0, 1.4,100000,0.822,0.29,0.00
 1480, 2.0, 8.0, 1.5,100000,0.821,0.22,0.00
 1481, 2.0, 8.0, 1.5,100000,0.821,0.26,0.00
 1482, 4.0, 8.0, 1.8,100000,0.821,0.27,0.00
 1483, 2.0, 8.0, 1.8,100000,0.821,0.27,0.00
 1484, 2.0, 8.0, 1.8,100000,0.820,0.31,0.00
 1485, 1.0, 8.0, 1.7,100000,0.820,0.21,0.00
 1486, 1.0, 8.0, 1.7,100000,0.820,0.21,0.00
 1487, 2.0, 8.0, 1.7,100000,0.820,0.26,0.00
 1488, 3.0, 8.0, 1.8,100000,0.820,0.30,0.00
 1489, 2.0, 8.0, 1.8,100000,0.820,0.28,0.00
 1490, 2.0, 8.0, 1.9,100000,0.819,0.28,0.00
 1491, 3.0, 8.0, 2.0,100000,0.819,0.31,0.00
 1492, 2.0, 8.0, 2.0,100000,0.819,0.23,0.00
 1493, 2.0, 8.0, 2.0,100000,0.819,0.30,0.00
 1494, 0.0, 8.0, 1.8,100000,0.819,0.05,0.00
 1495, 1.0, 8.0, 1.7,100000,0.819,0.20,0.00
 1496, 1.0, 8.0, 1.6,100000,0.818,0.22,0.00
