episode,score,scoreMax,scoreAvg,memoryLength,epsilon,qAvg,avgLoss
    0, 1.0, 1.0, 1.0,  137,1.000,0.02,0.00
    1, 2.0, 2.0, 1.1,  344,1.000,0.02,0.00
    2, 1.0, 2.0, 1.1,  511,1.000,0.02,0.00
    3, 0.0, 2.0, 1.0,  605,1.000,0.02,0.00
    4, 1.0, 2.0, 1.0,  734,1.000,0.03,0.00
    5, 1.0, 2.0, 1.0,  894,1.000,0.02,0.00
    6, 0.0, 2.0, 0.9,  997,1.000,0.02,0.00
    7, 0.0, 2.0, 0.8, 1107,1.000,0.02,0.00
    8, 1.0, 2.0, 0.8, 1252,1.000,0.02,0.00
    9, 0.0, 2.0, 0.7, 1350,1.000,0.02,0.00
   10, 0.0, 2.0, 0.7, 1469,1.000,0.02,0.00
   11, 1.0, 2.0, 0.7, 1635,1.000,0.02,0.00
   12, 2.0, 2.0, 0.8, 1821,1.000,0.02,0.00
   13, 0.0, 2.0, 0.7, 1917,1.000,0.02,0.00
   14, 2.0, 2.0, 0.9, 2086,1.000,0.02,0.00
   15, 1.0, 2.0, 0.9, 2215,1.000,0.02,0.00
   16, 3.0, 3.0, 1.1, 2420,1.000,0.02,0.00
   17, 2.0, 3.0, 1.2, 2609,1.000,0.02,0.00
   18, 0.0, 3.0, 1.1, 2722,1.000,0.02,0.00
   19, 0.0, 3.0, 1.0, 2817,1.000,0.02,0.00
   20, 2.0, 3.0, 1.1, 3015,1.000,0.02,0.00
   21, 2.0, 3.0, 1.2, 3191,1.000,0.02,0.00
   22, 1.0, 3.0, 1.1, 3337,1.000,0.02,0.00
   23, 2.0, 3.0, 1.2, 3497,1.000,0.02,0.00
   24, 0.0, 3.0, 1.1, 3591,1.000,0.02,0.00
   25, 2.0, 3.0, 1.2, 3779,1.000,0.02,0.00
   26, 2.0, 3.0, 1.3, 3953,1.000,0.02,0.00
   27, 1.0, 3.0, 1.2, 4101,1.000,0.03,0.00
   28, 0.0, 3.0, 1.1, 4206,1.000,0.02,0.00
   29, 2.0, 3.0, 1.2, 4385,1.000,0.02,0.00
   30, 1.0, 3.0, 1.2, 4516,1.000,0.02,0.00
   31, 1.0, 3.0, 1.2, 4680,1.000,0.02,0.00
   32, 2.0, 3.0, 1.3, 4857,1.000,0.02,0.00
   33, 0.0, 3.0, 1.1, 4966,1.000,0.02,0.00
   34, 0.0, 3.0, 1.0, 5060,1.000,0.02,0.00
   35, 0.0, 3.0, 0.9, 5169,1.000,0.02,0.00
   36, 3.0, 3.0, 1.1, 5418,1.000,0.02,0.00
   37, 4.0, 4.0, 1.4, 5668,1.000,0.02,0.00
   38, 1.0, 4.0, 1.4, 5817,1.000,0.02,0.00
   39, 1.0, 4.0, 1.3, 5973,1.000,0.02,0.00
   40, 1.0, 4.0, 1.3, 6109,1.000,0.02,0.00
   41, 0.0, 4.0, 1.2, 6229,1.000,0.03,0.00
   42, 1.0, 4.0, 1.2, 6394,1.000,0.02,0.00
   43, 5.0, 5.0, 1.5, 6733,1.000,0.02,0.00
   44, 1.0, 5.0, 1.5, 6879,1.000,0.02,0.00
   45, 2.0, 5.0, 1.5, 7074,1.000,0.02,0.00
   46, 1.0, 5.0, 1.5, 7220,1.000,0.02,0.00
   47, 1.0, 5.0, 1.4, 7371,1.000,0.02,0.00
   48, 2.0, 5.0, 1.5, 7566,1.000,0.02,0.00
   49, 0.0, 5.0, 1.3, 7675,1.000,0.02,0.00
   50, 0.0, 5.0, 1.2, 7770,1.000,0.02,0.00
   51, 1.0, 5.0, 1.2, 7928,1.000,0.02,0.00
   52, 2.0, 5.0, 1.3, 8120,1.000,0.03,0.00
   53, 0.0, 5.0, 1.1, 8224,1.000,0.02,0.00
   54, 1.0, 5.0, 1.1, 8376,1.000,0.02,0.00
   55, 3.0, 5.0, 1.3, 8615,1.000,0.03,0.00
   56, 0.0, 5.0, 1.2, 8720,1.000,0.02,0.00
   57, 1.0, 5.0, 1.2, 8849,1.000,0.02,0.00
   58, 1.0, 5.0, 1.1, 8981,1.000,0.02,0.00
   59, 1.0, 5.0, 1.1, 9141,1.000,0.02,0.00
   60, 0.0, 5.0, 1.0, 9244,1.000,0.02,0.00
   61, 2.0, 5.0, 1.1, 9400,1.000,0.02,0.00
   62, 2.0, 5.0, 1.2, 9569,1.000,0.02,0.00
   63, 0.0, 5.0, 1.1, 9670,1.000,0.02,0.00
   64, 1.0, 5.0, 1.1, 9814,1.000,0.02,0.00
   65, 2.0, 5.0, 1.2,10010,1.000,0.02,0.00
   66, 0.0, 5.0, 1.1,10116,1.000,0.02,0.00
   67, 2.0, 5.0, 1.1,10304,1.000,0.02,0.00
   68, 0.0, 5.0, 1.0,10417,1.000,0.02,0.00
   69, 0.0, 5.0, 0.9,10539,1.000,0.03,0.00
   70, 1.0, 5.0, 0.9,10699,1.000,0.02,0.00
   71, 1.0, 5.0, 0.9,10840,1.000,0.02,0.00
   72, 1.0, 5.0, 0.9,10962,1.000,0.02,0.00
   73, 0.0, 5.0, 0.9,11062,1.000,0.02,0.00
   74, 0.0, 5.0, 0.8,11159,1.000,0.02,0.00
   75, 1.0, 5.0, 0.8,11303,1.000,0.02,0.00
   76, 4.0, 5.0, 1.1,11574,1.000,0.03,0.00
   77, 1.0, 5.0, 1.1,11719,1.000,0.03,0.00
   78, 2.0, 5.0, 1.2,11889,1.000,0.03,0.00
   79, 1.0, 5.0, 1.2,12031,1.000,0.02,0.00
   80, 0.0, 5.0, 1.1,12134,1.000,0.03,0.00
   81, 0.0, 5.0, 0.9,12236,1.000,0.02,0.00
   82, 2.0, 5.0, 1.1,12417,1.000,0.02,0.00
   83, 2.0, 5.0, 1.1,12592,1.000,0.02,0.00
   84, 3.0, 5.0, 1.3,12829,1.000,0.02,0.00
   85, 0.0, 5.0, 1.2,12944,1.000,0.02,0.00
   86, 0.0, 5.0, 1.1,13060,1.000,0.02,0.00
   87, 0.0, 5.0, 1.0,13176,1.000,0.02,0.00
   88, 1.0, 5.0, 1.0,13332,1.000,0.02,0.00
   89, 2.0, 5.0, 1.1,13500,1.000,0.02,0.00
   90, 2.0, 5.0, 1.2,13692,1.000,0.02,0.00
   91, 1.0, 5.0, 1.2,13831,1.000,0.02,0.00
   92, 2.0, 5.0, 1.2,14035,1.000,0.02,0.00
   93, 0.0, 5.0, 1.1,14141,1.000,0.02,0.00
   94, 2.0, 5.0, 1.2,14359,1.000,0.02,0.00
   95, 2.0, 5.0, 1.3,14540,1.000,0.02,0.00
   96, 1.0, 5.0, 1.3,14682,1.000,0.02,0.00
   97, 0.0, 5.0, 1.1,14784,1.000,0.03,0.00
   98, 2.0, 5.0, 1.2,14985,1.000,0.02,0.00
   99, 0.0, 5.0, 1.1,15104,1.000,0.03,0.00
  100, 3.0, 5.0, 1.3,15337,1.000,0.02,0.00
  101, 0.0, 5.0, 1.2,15450,1.000,0.02,0.00
  102, 1.0, 5.0, 1.1,15614,1.000,0.02,0.00
  103, 3.0, 5.0, 1.3,15833,1.000,0.02,0.00
  104, 2.0, 5.0, 1.4,16046,1.000,0.02,0.00
  105, 0.0, 5.0, 1.3,16157,1.000,0.02,0.00
  106, 2.0, 5.0, 1.3,16319,1.000,0.02,0.00
  107, 1.0, 5.0, 1.3,16483,1.000,0.02,0.00
  108, 2.0, 5.0, 1.4,16680,1.000,0.02,0.00
  109, 1.0, 5.0, 1.3,16838,1.000,0.02,0.00
  110, 1.0, 5.0, 1.3,17009,1.000,0.02,0.00
  111, 1.0, 5.0, 1.3,17140,1.000,0.03,0.00
  112, 0.0, 5.0, 1.1,17242,1.000,0.02,0.00
  113, 0.0, 5.0, 1.0,17347,1.000,0.02,0.00
  114, 3.0, 5.0, 1.2,17575,1.000,0.02,0.00
  115, 2.0, 5.0, 1.3,17772,1.000,0.02,0.00
  116, 0.0, 5.0, 1.2,17889,1.000,0.02,0.00
  117, 2.0, 5.0, 1.3,18098,1.000,0.03,0.00
  118, 2.0, 5.0, 1.3,18296,1.000,0.03,0.00
  119, 1.0, 5.0, 1.3,18446,1.000,0.02,0.00
  120, 1.0, 5.0, 1.3,18579,1.000,0.02,0.00
  121, 2.0, 5.0, 1.3,18775,1.000,0.02,0.00
  122, 0.0, 5.0, 1.2,18891,1.000,0.02,0.00
  123, 0.0, 5.0, 1.1,19007,1.000,0.02,0.00
  124, 1.0, 5.0, 1.1,19145,1.000,0.02,0.00
  125, 3.0, 5.0, 1.3,19370,1.000,0.02,0.00
  126, 0.0, 5.0, 1.1,19471,1.000,0.02,0.00
  127, 0.0, 5.0, 1.0,19592,1.000,0.02,0.00
  128, 1.0, 5.0, 1.0,19758,1.000,0.02,0.00
  129, 1.0, 5.0, 1.0,19898,1.000,0.02,0.00
  130, 3.0, 5.0, 1.2,20101,1.000,0.02,0.00
  131, 1.0, 5.0, 1.2,20245,1.000,0.02,0.00
  132, 1.0, 5.0, 1.2,20407,1.000,0.02,0.00
  133, 2.0, 5.0, 1.3,20587,1.000,0.02,0.00
  134, 1.0, 5.0, 1.2,20755,1.000,0.02,0.00
  135, 1.0, 5.0, 1.2,20928,1.000,0.02,0.00
  136, 2.0, 5.0, 1.3,21142,1.000,0.02,0.00
  137, 0.0, 5.0, 1.2,21251,1.000,0.02,0.00
  138, 0.0, 5.0, 1.0,21359,1.000,0.02,0.00
  139, 0.0, 5.0, 0.9,21456,1.000,0.02,0.00
  140, 2.0, 5.0, 1.0,21632,1.000,0.02,0.00
  141, 2.0, 5.0, 1.1,21845,1.000,0.03,0.00
  142, 2.0, 5.0, 1.2,22030,1.000,0.02,0.00
  143, 0.0, 5.0, 1.1,22137,1.000,0.02,0.00
  144, 1.0, 5.0, 1.1,22301,1.000,0.02,0.00
  145, 2.0, 5.0, 1.2,22513,1.000,0.02,0.00
  146, 1.0, 5.0, 1.2,22648,1.000,0.02,0.00
  147, 0.0, 5.0, 1.0,22764,1.000,0.02,0.00
  148, 1.0, 5.0, 1.0,22896,1.000,0.02,0.00
  149, 5.0, 5.0, 1.4,23172,1.000,0.02,0.00
  150, 2.0, 5.0, 1.5,23389,1.000,0.02,0.00
  151, 0.0, 5.0, 1.3,23486,1.000,0.02,0.00
  152, 1.0, 5.0, 1.3,23625,1.000,0.02,0.00
  153, 3.0, 5.0, 1.5,23843,1.000,0.02,0.00
  154, 1.0, 5.0, 1.4,23986,1.000,0.02,0.00
  155, 0.0, 5.0, 1.3,24086,1.000,0.02,0.00
  156, 3.0, 5.0, 1.5,24290,1.000,0.02,0.00
  157, 3.0, 5.0, 1.6,24508,1.000,0.02,0.00
  158, 1.0, 5.0, 1.6,24640,1.000,0.02,0.00
  159, 0.0, 5.0, 1.4,24741,1.000,0.02,0.00
  160, 4.0, 5.0, 1.7,24982,1.000,0.02,0.00
  161, 0.0, 5.0, 1.5,25089,1.000,0.02,0.00
  162, 1.0, 5.0, 1.4,25242,1.000,0.02,0.00
  163, 0.0, 5.0, 1.3,25355,1.000,0.02,0.00
  164, 1.0, 5.0, 1.3,25480,1.000,0.02,0.00
  165, 0.0, 5.0, 1.1,25598,1.000,0.02,0.00
  166, 1.0, 5.0, 1.1,25732,1.000,0.02,0.00
  167, 1.0, 5.0, 1.1,25887,1.000,0.02,0.00
  168, 0.0, 5.0, 1.0,25993,1.000,0.02,0.00
  169, 1.0, 5.0, 1.0,26155,1.000,0.02,0.00
  170, 3.0, 5.0, 1.2,26344,1.000,0.03,0.00
  171, 0.0, 5.0, 1.1,26438,1.000,0.02,0.00
  172, 1.0, 5.0, 1.1,26590,1.000,0.02,0.00
  173, 0.0, 5.0, 1.0,26696,1.000,0.02,0.00
  174, 0.0, 5.0, 0.9,26803,1.000,0.02,0.00
  175, 1.0, 5.0, 0.9,26954,1.000,0.02,0.00
  176, 1.0, 5.0, 0.9,27119,1.000,0.02,0.00
  177, 0.0, 5.0, 0.8,27214,1.000,0.02,0.00
  178, 0.0, 5.0, 0.7,27311,1.000,0.02,0.00
  179, 2.0, 5.0, 0.9,27497,1.000,0.02,0.00
  180, 4.0, 5.0, 1.2,27802,1.000,0.02,0.00
  181, 3.0, 5.0, 1.4,27999,1.000,0.03,0.00
  182, 3.0, 5.0, 1.5,28224,1.000,0.02,0.00
  183, 1.0, 5.0, 1.5,28390,1.000,0.02,0.00
  184, 1.0, 5.0, 1.4,28513,1.000,0.02,0.00
  185, 2.0, 5.0, 1.5,28699,1.000,0.02,0.00
  186, 0.0, 5.0, 1.3,28807,1.000,0.02,0.00
  187, 5.0, 5.0, 1.7,29128,1.000,0.02,0.00
  188, 2.0, 5.0, 1.7,29299,1.000,0.02,0.00
  189, 0.0, 5.0, 1.6,29409,1.000,0.02,0.00
  190, 0.0, 5.0, 1.4,29509,1.000,0.03,0.00
  191, 2.0, 5.0, 1.5,29714,1.000,0.03,0.00
  192, 0.0, 5.0, 1.3,29824,1.000,0.02,0.00
  193, 0.0, 5.0, 1.2,29925,1.000,0.02,0.00
  194, 3.0, 5.0, 1.4,30168,1.000,0.02,0.00
  195, 1.0, 5.0, 1.3,30332,1.000,0.02,0.00
  196, 0.0, 5.0, 1.2,30453,1.000,0.02,0.00
  197, 0.0, 5.0, 1.1,30568,1.000,0.02,0.00
  198, 3.0, 5.0, 1.3,30809,1.000,0.03,0.00
  199, 0.0, 5.0, 1.1,30909,1.000,0.02,0.00
  200, 1.0, 5.0, 1.1,31052,1.000,0.02,0.00
  201, 1.0, 5.0, 1.1,31199,1.000,0.02,0.00
  202, 0.0, 5.0, 1.0,31315,1.000,0.02,0.00
  203, 3.0, 5.0, 1.2,31537,1.000,0.02,0.00
  204, 0.0, 5.0, 1.1,31636,1.000,0.02,0.00
  205, 2.0, 5.0, 1.2,31825,1.000,0.02,0.00
  206, 0.0, 5.0, 1.1,31945,1.000,0.02,0.00
  207, 0.0, 5.0, 1.0,32058,1.000,0.02,0.00
  208, 3.0, 5.0, 1.2,32324,1.000,0.02,0.00
  209, 2.0, 5.0, 1.2,32514,1.000,0.03,0.00
  210, 0.0, 5.0, 1.1,32615,1.000,0.02,0.00
  211, 2.0, 5.0, 1.2,32794,1.000,0.02,0.00
  212, 2.0, 5.0, 1.3,32976,1.000,0.03,0.00
  213, 1.0, 5.0, 1.3,33121,1.000,0.02,0.00
  214, 4.0, 5.0, 1.5,33362,1.000,0.03,0.00
  215, 2.0, 5.0, 1.6,33533,1.000,0.02,0.00
  216, 0.0, 5.0, 1.4,33631,1.000,0.02,0.00
  217, 8.0, 8.0, 2.1,33976,1.000,0.02,0.00
  218, 2.0, 8.0, 2.1,34149,1.000,0.02,0.00
  219, 2.0, 8.0, 2.1,34335,1.000,0.02,0.00
  220, 0.0, 8.0, 1.9,34431,1.000,0.03,0.00
  221, 0.0, 8.0, 1.7,34547,1.000,0.02,0.00
  222, 2.0, 8.0, 1.7,34757,1.000,0.02,0.00
  223, 2.0, 8.0, 1.7,34927,1.000,0.02,0.00
  224, 0.0, 8.0, 1.6,35032,1.000,0.02,0.00
  225, 0.0, 8.0, 1.4,35128,1.000,0.02,0.00
  226, 2.0, 8.0, 1.5,35286,1.000,0.02,0.00
  227, 0.0, 8.0, 1.3,35393,1.000,0.03,0.00
  228, 0.0, 8.0, 1.2,35493,1.000,0.02,0.00
  229, 2.0, 8.0, 1.3,35676,1.000,0.02,0.00
  230, 0.0, 8.0, 1.1,35777,1.000,0.03,0.00
  231, 1.0, 8.0, 1.1,35903,1.000,0.02,0.00
  232, 0.0, 8.0, 1.0,36021,1.000,0.02,0.00
  233, 0.0, 8.0, 0.9,36136,1.000,0.03,0.00
  234, 1.0, 8.0, 0.9,36269,1.000,0.03,0.00
  235, 0.0, 8.0, 0.8,36376,1.000,0.02,0.00
  236, 0.0, 8.0, 0.7,36483,1.000,0.02,0.00
  237, 0.0, 8.0, 0.7,36585,1.000,0.02,0.00
  238, 1.0, 8.0, 0.7,36745,1.000,0.02,0.00
  239, 3.0, 8.0, 0.9,36967,1.000,0.02,0.00
  240, 1.0, 8.0, 0.9,37113,1.000,0.02,0.00
  241, 1.0, 8.0, 0.9,37244,1.000,0.02,0.00
  242, 3.0, 8.0, 1.2,37483,1.000,0.02,0.00
  243, 1.0, 8.0, 1.1,37638,1.000,0.02,0.00
  244, 1.0, 8.0, 1.1,37768,1.000,0.02,0.00
  245, 0.0, 8.0, 1.0,37891,1.000,0.02,0.00
  246, 5.0, 8.0, 1.4,38190,1.000,0.02,0.00
  247, 2.0, 8.0, 1.5,38387,1.000,0.02,0.00
  248, 1.0, 8.0, 1.4,38531,1.000,0.02,0.00
  249, 0.0, 8.0, 1.3,38649,1.000,0.03,0.00
  250, 3.0, 8.0, 1.5,38855,1.000,0.02,0.00
  251, 1.0, 8.0, 1.4,39014,1.000,0.02,0.00
  252, 1.0, 8.0, 1.4,39161,1.000,0.02,0.00
  253, 1.0, 8.0, 1.3,39305,1.000,0.02,0.00
  254, 0.0, 8.0, 1.2,39410,1.000,0.02,0.00
  255, 0.0, 8.0, 1.1,39526,1.000,0.02,0.00
  256, 0.0, 8.0, 1.0,39637,1.000,0.02,0.00
  257, 1.0, 8.0, 1.0,39781,1.000,0.02,0.00
  258, 1.0, 8.0, 1.0,39923,1.000,0.02,0.00
  259, 2.0, 8.0, 1.1,40095,1.000,0.02,0.00
  260, 2.0, 8.0, 1.2,40304,1.000,0.02,0.00
  261, 0.0, 8.0, 1.1,40416,1.000,0.02,0.00
  262, 3.0, 8.0, 1.2,40657,1.000,0.02,0.00
  263, 2.0, 8.0, 1.3,40849,1.000,0.02,0.00
  264, 0.0, 8.0, 1.2,40964,1.000,0.03,0.00
  265, 1.0, 8.0, 1.2,41113,1.000,0.02,0.00
  266, 2.0, 8.0, 1.3,41307,1.000,0.03,0.00
  267, 0.0, 8.0, 1.1,41420,1.000,0.02,0.00
  268, 1.0, 8.0, 1.1,41574,1.000,0.02,0.00
  269, 3.0, 8.0, 1.3,41796,1.000,0.02,0.00
  270, 2.0, 8.0, 1.4,41963,1.000,0.02,0.00
  271, 1.0, 8.0, 1.3,42105,1.000,0.02,0.00
  272, 0.0, 8.0, 1.2,42198,1.000,0.02,0.00
  273, 0.0, 8.0, 1.1,42292,1.000,0.02,0.00
  274, 2.0, 8.0, 1.2,42469,1.000,0.02,0.00
  275, 2.0, 8.0, 1.3,42659,1.000,0.02,0.00
  276, 0.0, 8.0, 1.1,42756,1.000,0.02,0.00
  277, 0.0, 8.0, 1.0,42875,1.000,0.02,0.00
  278, 3.0, 8.0, 1.2,43106,1.000,0.02,0.00
  279, 4.0, 8.0, 1.5,43380,1.000,0.03,0.00
  280, 1.0, 8.0, 1.4,43523,1.000,0.02,0.00
  281, 1.0, 8.0, 1.4,43666,1.000,0.02,0.00
  282, 0.0, 8.0, 1.3,43772,1.000,0.03,0.00
  283, 1.0, 8.0, 1.2,43928,1.000,0.02,0.00
  284, 1.0, 8.0, 1.2,44090,1.000,0.02,0.00
  285, 3.0, 8.0, 1.4,44329,1.000,0.02,0.00
  286, 3.0, 8.0, 1.6,44574,1.000,0.02,0.00
  287, 1.0, 8.0, 1.5,44717,1.000,0.02,0.00
  288, 1.0, 8.0, 1.4,44882,1.000,0.02,0.00
  289, 0.0, 8.0, 1.3,45006,1.000,0.02,0.00
  290, 1.0, 8.0, 1.3,45157,1.000,0.02,0.00
  291, 0.0, 8.0, 1.1,45254,1.000,0.02,0.00
  292, 1.0, 8.0, 1.1,45391,1.000,0.02,0.00
  293, 1.0, 8.0, 1.1,45525,1.000,0.02,0.00
  294, 1.0, 8.0, 1.1,45682,1.000,0.02,0.00
  295, 2.0, 8.0, 1.2,45852,1.000,0.02,0.00
  296, 1.0, 8.0, 1.2,46017,1.000,0.02,0.00
  297, 1.0, 8.0, 1.2,46158,1.000,0.02,0.00
  298, 2.0, 8.0, 1.2,46354,1.000,0.02,0.00
  299, 0.0, 8.0, 1.1,46459,1.000,0.02,0.00
  300, 2.0, 8.0, 1.2,46652,1.000,0.02,0.00
  301, 1.0, 8.0, 1.2,46816,1.000,0.02,0.00
  302, 1.0, 8.0, 1.2,46970,1.000,0.02,0.00
  303, 1.0, 8.0, 1.2,47096,1.000,0.02,0.00
  304, 0.0, 8.0, 1.0,47213,1.000,0.03,0.00
  305, 1.0, 8.0, 1.0,47357,1.000,0.02,0.00
  306, 1.0, 8.0, 1.0,47507,1.000,0.03,0.00
  307, 1.0, 8.0, 1.0,47656,1.000,0.02,0.00
  308, 0.0, 8.0, 0.9,47766,1.000,0.03,0.00
  309, 3.0, 8.0, 1.1,48002,1.000,0.02,0.00
  310, 0.0, 8.0, 1.0,48098,1.000,0.03,0.00
  311, 1.0, 8.0, 1.0,48248,1.000,0.03,0.00
  312, 4.0, 8.0, 1.3,48479,1.000,0.02,0.00
  313, 2.0, 8.0, 1.4,48639,1.000,0.02,0.00
  314, 1.0, 8.0, 1.3,48789,1.000,0.02,0.00
  315, 1.0, 8.0, 1.3,48937,1.000,0.02,0.00
  316, 0.0, 8.0, 1.2,49032,1.000,0.02,0.00
  317, 4.0, 8.0, 1.5,49329,1.000,0.02,0.00
  318, 2.0, 8.0, 1.5,49525,1.000,0.02,0.00
  319, 2.0, 8.0, 1.6,49738,1.000,0.03,0.00
  320, 1.0, 8.0, 1.5,49881,1.000,0.02,0.00
  321, 0.0, 8.0, 1.4,50003,1.000,0.03,0.00
  322, 2.0, 8.0, 1.4,50199,1.000,0.16,0.00
  323, 1.0, 8.0, 1.4,50360,1.000,0.16,0.01
  324, 0.0, 8.0, 1.2,50457,1.000,0.15,0.00
  325, 5.0, 8.0, 1.6,50803,0.999,0.16,0.00
  326, 1.0, 8.0, 1.6,50952,0.999,0.15,0.00
  327, 0.0, 8.0, 1.4,51055,0.999,0.16,0.00
  328, 0.0, 8.0, 1.3,51147,0.999,0.16,0.01
  329, 0.0, 8.0, 1.1,51259,0.999,0.15,0.00
  330, 1.0, 8.0, 1.1,51408,0.999,0.15,0.00
  331, 0.0, 8.0, 1.0,51526,0.999,0.15,0.00
  332, 0.0, 8.0, 0.9,51638,0.998,0.15,0.00
  333, 0.0, 8.0, 0.8,51743,0.998,0.15,0.00
  334, 1.0, 8.0, 0.8,51883,0.998,0.15,0.00
  335, 1.0, 8.0, 0.9,52047,0.998,0.16,0.00
  336, 3.0, 8.0, 1.1,52267,0.998,0.16,0.00
  337, 0.0, 8.0, 1.0,52376,0.998,0.15,0.00
  338, 3.0, 8.0, 1.2,52584,0.997,0.16,0.00
  339, 2.0, 8.0, 1.2,52777,0.997,0.16,0.00
  340, 0.0, 8.0, 1.1,52895,0.997,0.15,0.00
  341, 1.0, 8.0, 1.1,53047,0.997,0.15,0.00
  342, 4.0, 8.0, 1.4,53353,0.997,0.16,0.00
  343, 5.0, 8.0, 1.8,53675,0.996,0.16,0.00
  344, 2.0, 8.0, 1.8,53881,0.996,0.15,0.00
  345, 0.0, 8.0, 1.6,53986,0.996,0.14,0.00
  346, 0.0, 8.0, 1.4,54103,0.996,0.15,0.00
  347, 0.0, 8.0, 1.3,54225,0.996,0.14,0.00
  348, 0.0, 8.0, 1.2,54332,0.996,0.14,0.00
  349, 1.0, 8.0, 1.2,54469,0.996,0.15,0.00
  350, 3.0, 8.0, 1.3,54679,0.995,0.15,0.00
  351, 0.0, 8.0, 1.2,54788,0.995,0.14,0.00
  352, 1.0, 8.0, 1.2,54935,0.995,0.15,0.00
  353, 2.0, 8.0, 1.3,55128,0.995,0.15,0.00
  354, 2.0, 8.0, 1.3,55296,0.995,0.16,0.00
  355, 1.0, 8.0, 1.3,55444,0.995,0.15,0.00
  356, 0.0, 8.0, 1.2,55562,0.995,0.14,0.00
  357, 0.0, 8.0, 1.1,55666,0.994,0.14,0.00
  358, 1.0, 8.0, 1.1,55812,0.994,0.15,0.00
  359, 3.0, 8.0, 1.2,56030,0.994,0.15,0.00
  360, 0.0, 8.0, 1.1,56130,0.994,0.14,0.00
  361, 2.0, 8.0, 1.2,56302,0.994,0.16,0.00
  362, 0.0, 8.0, 1.1,56409,0.994,0.14,0.00
  363, 2.0, 8.0, 1.2,56578,0.994,0.16,0.00
  364, 1.0, 8.0, 1.2,56739,0.993,0.15,0.00
  365, 0.0, 8.0, 1.0,56854,0.993,0.14,0.00
  366, 1.0, 8.0, 1.0,56992,0.993,0.15,0.00
  367, 0.0, 8.0, 0.9,57103,0.993,0.14,0.00
  368, 0.0, 8.0, 0.8,57209,0.993,0.14,0.00
  369, 1.0, 8.0, 0.9,57379,0.993,0.15,0.00
  370, 0.0, 8.0, 0.8,57488,0.993,0.14,0.00
  371, 1.0, 8.0, 0.8,57631,0.993,0.15,0.00
  372, 6.0, 8.0, 1.3,57980,0.992,0.16,0.00
  373, 0.0, 8.0, 1.2,58079,0.992,0.14,0.00
  374, 0.0, 8.0, 1.1,58202,0.992,0.15,0.00
  375, 2.0, 8.0, 1.2,58372,0.992,0.15,0.00
  376, 0.0, 8.0, 1.0,58488,0.992,0.14,0.00
  377, 1.0, 8.0, 1.0,58635,0.992,0.15,0.00
  378, 0.0, 8.0, 0.9,58731,0.991,0.14,0.00
  379, 1.0, 8.0, 0.9,58865,0.991,0.15,0.00
  380, 0.0, 8.0, 0.8,58987,0.991,0.14,0.00
  381, 2.0, 8.0, 1.0,59179,0.991,0.15,0.00
  382, 0.0, 8.0, 0.9,59286,0.991,0.14,0.00
  383, 1.0, 8.0, 0.9,59452,0.991,0.15,0.00
  384, 3.0, 8.0, 1.1,59692,0.991,0.15,0.00
  385, 0.0, 8.0, 1.0,59791,0.990,0.14,0.00
  386, 1.0, 8.0, 1.0,59927,0.990,0.15,0.00
  387, 3.0, 8.0, 1.2,60164,0.990,0.17,0.00
  388, 1.0, 8.0, 1.2,60307,0.990,0.15,0.00
  389, 2.0, 8.0, 1.3,60517,0.990,0.16,0.00
  390, 0.0, 8.0, 1.1,60623,0.990,0.14,0.00
  391, 2.0, 8.0, 1.2,60784,0.989,0.18,0.00
  392, 2.0, 8.0, 1.3,60990,0.989,0.16,0.00
  393, 2.0, 8.0, 1.4,61163,0.989,0.16,0.00
  394, 1.0, 8.0, 1.3,61311,0.989,0.15,0.00
  395, 1.0, 8.0, 1.3,61482,0.989,0.15,0.00
  396, 0.0, 8.0, 1.2,61586,0.989,0.14,0.00
  397, 0.0, 8.0, 1.0,61686,0.989,0.14,0.00
  398, 1.0, 8.0, 1.0,61846,0.988,0.16,0.00
  399, 0.0, 8.0, 0.9,61958,0.988,0.14,0.00
  400, 1.0, 8.0, 0.9,62102,0.988,0.16,0.00
  401, 0.0, 8.0, 0.9,62214,0.988,0.13,0.00
  402, 0.0, 8.0, 0.8,62308,0.988,0.13,0.00
  403, 0.0, 8.0, 0.7,62421,0.988,0.13,0.00
  404, 0.0, 8.0, 0.6,62515,0.988,0.14,0.00
  405, 0.0, 8.0, 0.6,62615,0.988,0.14,0.00
  406, 2.0, 8.0, 0.7,62803,0.987,0.16,0.00
  407, 1.0, 8.0, 0.7,62948,0.987,0.15,0.00
  408, 0.0, 8.0, 0.7,63055,0.987,0.13,0.00
  409, 1.0, 8.0, 0.7,63208,0.987,0.15,0.00
  410, 0.0, 8.0, 0.6,63302,0.987,0.13,0.00
  411, 2.0, 8.0, 0.8,63486,0.987,0.17,0.00
  412, 1.0, 8.0, 0.8,63624,0.987,0.15,0.00
  413, 4.0, 8.0, 1.1,63854,0.986,0.17,0.00
  414, 0.0, 8.0, 1.0,63952,0.986,0.14,0.00
  415, 0.0, 8.0, 0.9,64050,0.986,0.13,0.00
  416, 1.0, 8.0, 0.9,64209,0.986,0.15,0.00
  417, 3.0, 8.0, 1.1,64455,0.986,0.16,0.00
  418, 2.0, 8.0, 1.2,64672,0.986,0.16,0.00
  419, 1.0, 8.0, 1.2,64800,0.985,0.15,0.00
  420, 0.0, 8.0, 1.1,64901,0.985,0.14,0.00
