episode,score,scoreMax,scoreAvg,memoryLength,epsilon,qAvg,avgLoss
 1379, 3.0,11.0, 2.1,100000,0.799,0.84,0.00
 1380, 7.0,11.0, 2.6,100000,0.799,0.84,0.00
 1381, 1.0,11.0, 2.4,100000,0.799,0.55,0.00
 1382, 0.0,11.0, 2.2,100000,0.799,0.36,0.00
 1383, 4.0,11.0, 2.4,100000,0.798,0.87,0.00
 1384, 2.0,11.0, 2.3,100000,0.798,0.82,0.00
 1385, 3.0,11.0, 2.4,100000,0.798,0.87,0.00
 1386, 3.0,11.0, 2.5,100000,0.798,0.75,0.00
 1387, 4.0,11.0, 2.6,100000,0.798,0.90,0.00
 1388, 1.0,11.0, 2.5,100000,0.797,0.60,0.00
 1389, 3.0,11.0, 2.5,100000,0.797,0.68,0.00
 1390, 6.0,11.0, 2.9,100000,0.797,0.94,0.00
 1391,12.0,12.0, 3.8,100000,0.796,0.81,0.00
 1392, 2.0,12.0, 3.6,100000,0.796,0.86,0.00
 1393, 5.0,12.0, 3.7,100000,0.796,0.84,0.00
 1394, 2.0,12.0, 3.6,100000,0.796,0.76,0.00
 1395, 2.0,12.0, 3.4,100000,0.796,0.89,0.00
 1396, 1.0,12.0, 3.2,100000,0.795,0.78,0.00
 1397, 0.0,12.0, 2.9,100000,0.795,0.64,0.00
 1398, 3.0,12.0, 2.9,100000,0.795,0.87,0.00
 1399, 1.0,12.0, 2.7,100000,0.795,0.63,0.00
 1400, 7.0,12.0, 3.1,100000,0.795,0.84,0.00
 1401, 1.0,12.0, 2.9,100000,0.794,0.76,0.00
 1402, 1.0,12.0, 2.7,100000,0.794,0.86,0.00
 1403, 4.0,12.0, 2.8,100000,0.794,0.89,0.00
 1404, 3.0,12.0, 2.9,100000,0.794,0.73,0.00
 1405, 3.0,12.0, 2.9,100000,0.794,0.83,0.00
 1406, 2.0,12.0, 2.8,100000,0.793,0.86,0.00
 1407, 2.0,12.0, 2.7,100000,0.793,0.75,0.00
 1408, 2.0,12.0, 2.6,100000,0.793,0.71,0.00
 1409, 1.0,12.0, 2.5,100000,0.793,0.75,0.00
 1410, 3.0,12.0, 2.5,100000,0.793,0.93,0.00
 1411, 1.0,12.0, 2.4,100000,0.793,0.83,0.00
 1412, 6.0,12.0, 2.7,100000,0.792,0.76,0.00
 1413, 3.0,12.0, 2.8,100000,0.792,0.89,0.00
 1414, 1.0,12.0, 2.6,100000,0.792,0.74,0.00
 1415, 0.0,12.0, 2.3,100000,0.792,0.80,0.00
 1416, 1.0,12.0, 2.2,100000,0.792,0.84,0.00
 1417, 1.0,12.0, 2.1,100000,0.791,0.96,0.00
 1418, 1.0,12.0, 2.0,100000,0.791,0.78,0.00
 1419, 3.0,12.0, 2.1,100000,0.791,0.86,0.00
 1420, 2.0,12.0, 2.1,100000,0.791,0.81,0.00
 1421, 2.0,12.0, 2.1,100000,0.791,0.87,0.00
 1422, 0.0,12.0, 1.9,100000,0.791,0.52,0.00
 1423, 2.0,12.0, 1.9,100000,0.790,0.80,0.00
 1424, 2.0,12.0, 1.9,100000,0.790,0.77,0.00
 1425, 0.0,12.0, 1.7,100000,0.790,0.52,0.00
 1426, 3.0,12.0, 1.8,100000,0.790,0.88,0.00
 1427, 4.0,12.0, 2.0,100000,0.790,0.90,0.00
 1428, 4.0,12.0, 2.2,100000,0.789,0.93,0.00
 1429, 1.0,12.0, 2.1,100000,0.789,0.84,0.00
 1430, 6.0,12.0, 2.5,100000,0.789,0.87,0.00
 1431, 4.0,12.0, 2.7,100000,0.789,0.82,0.00
 1432, 0.0,12.0, 2.4,100000,0.789,0.75,0.00
 1433, 1.0,12.0, 2.2,100000,0.788,0.74,0.00
 1434, 1.0,12.0, 2.1,100000,0.788,0.86,0.00
 1435, 1.0,12.0, 2.0,100000,0.788,0.78,0.00
 1436, 4.0,12.0, 2.2,100000,0.788,0.92,0.00
 1437, 2.0,12.0, 2.2,100000,0.788,0.84,0.00
 1438, 3.0,12.0, 2.3,100000,0.787,0.80,0.00
 1439, 1.0,12.0, 2.1,100000,0.787,0.80,0.00
 1440, 1.0,12.0, 2.0,100000,0.787,0.92,0.00
 1441, 2.0,12.0, 2.0,100000,0.787,0.87,0.00
 1442, 4.0,12.0, 2.2,100000,0.787,0.94,0.00
 1443, 2.0,12.0, 2.2,100000,0.787,0.90,0.00
 1444, 1.0,12.0, 2.1,100000,0.786,0.79,0.00
 1445, 1.0,12.0, 2.0,100000,0.786,0.87,0.00
 1446, 7.0,12.0, 2.5,100000,0.786,0.87,0.00
 1447, 1.0,12.0, 2.3,100000,0.786,0.81,0.00
 1448, 3.0,12.0, 2.4,100000,0.785,0.88,0.00
 1449, 3.0,12.0, 2.5,100000,0.785,0.83,0.00
 1450, 3.0,12.0, 2.5,100000,0.785,0.95,0.00
 1451, 0.0,12.0, 2.3,100000,0.785,0.71,0.00
 1452, 0.0,12.0, 2.0,100000,0.785,0.75,0.00
 1453, 4.0,12.0, 2.2,100000,0.785,0.92,0.00
 1454, 3.0,12.0, 2.3,100000,0.784,0.96,0.00
 1455, 2.0,12.0, 2.3,100000,0.784,0.90,0.00
 1456, 3.0,12.0, 2.3,100000,0.784,0.85,0.00
 1457,10.0,12.0, 3.1,100000,0.784,0.79,0.00
 1458, 3.0,12.0, 3.1,100000,0.783,0.87,0.00
 1459, 4.0,12.0, 3.2,100000,0.783,0.86,0.00
 1460, 2.0,12.0, 3.1,100000,0.783,0.75,0.00
 1461, 4.0,12.0, 3.2,100000,0.783,0.92,0.00
 1462, 0.0,12.0, 2.8,100000,0.783,0.72,0.00
 1463, 3.0,12.0, 2.9,100000,0.782,0.88,0.00
 1464, 2.0,12.0, 2.8,100000,0.782,0.87,0.00
 1465, 2.0,12.0, 2.7,100000,0.782,0.82,0.00
 1466, 1.0,12.0, 2.5,100000,0.782,0.79,0.00
 1467, 2.0,12.0, 2.5,100000,0.782,0.67,0.00
 1468, 2.0,12.0, 2.4,100000,0.781,0.83,0.00
 1469, 3.0,12.0, 2.5,100000,0.781,0.85,0.00
 1470, 1.0,12.0, 2.3,100000,0.781,0.78,0.00
 1471, 5.0,12.0, 2.6,100000,0.781,0.87,0.00
 1472, 2.0,12.0, 2.5,100000,0.781,0.89,0.00
 1473, 4.0,12.0, 2.7,100000,0.780,0.93,0.00
 1474, 3.0,12.0, 2.7,100000,0.780,0.93,0.00
 1475, 0.0,12.0, 2.4,100000,0.780,0.68,0.00
 1476, 2.0,12.0, 2.4,100000,0.780,0.73,0.00
 1477, 2.0,12.0, 2.4,100000,0.780,0.93,0.00
 1478, 4.0,12.0, 2.5,100000,0.779,0.98,0.00
 1479, 2.0,12.0, 2.5,100000,0.779,0.92,0.00
 1480, 5.0,12.0, 2.7,100000,0.779,0.84,0.00
 1481, 3.0,12.0, 2.8,100000,0.779,0.82,0.00
 1482, 1.0,12.0, 2.6,100000,0.778,0.81,0.00
 1483, 6.0,12.0, 2.9,100000,0.778,0.88,0.00
 1484, 1.0,12.0, 2.7,100000,0.778,0.79,0.00
 1485, 1.0,12.0, 2.6,100000,0.778,0.74,0.00
 1486, 2.0,12.0, 2.5,100000,0.778,0.87,0.00
 1487, 3.0,12.0, 2.6,100000,0.777,0.70,0.00
 1488, 1.0,12.0, 2.4,100000,0.777,0.82,0.00
 1489, 0.0,12.0, 2.2,100000,0.777,0.61,0.00
 1490, 2.0,12.0, 2.1,100000,0.777,0.77,0.00
 1491, 1.0,12.0, 2.0,100000,0.777,0.84,0.00
 1492, 3.0,12.0, 2.1,100000,0.777,0.97,0.00
 1493, 4.0,12.0, 2.3,100000,0.776,0.78,0.00
 1494, 5.0,12.0, 2.6,100000,0.776,0.94,0.00
 1495, 3.0,12.0, 2.6,100000,0.776,0.87,0.00
 1496, 4.0,12.0, 2.8,100000,0.776,0.82,0.00
 1497, 4.0,12.0, 2.9,100000,0.775,0.97,0.00
 1498, 5.0,12.0, 3.1,100000,0.775,0.94,0.00
 1499, 1.0,12.0, 2.9,100000,0.775,0.79,0.00
 1500, 5.0,12.0, 3.1,100000,0.775,0.90,0.00
 1501, 0.0,12.0, 2.8,100000,0.774,0.75,0.00
 1502, 3.0,12.0, 2.8,100000,0.774,0.87,0.00
 1503, 3.0,12.0, 2.8,100000,0.774,0.74,0.00
 1504, 3.0,12.0, 2.8,100000,0.774,0.92,0.00
 1505, 1.0,12.0, 2.7,100000,0.774,0.82,0.00
 1506, 0.0,12.0, 2.4,100000,0.773,0.68,0.00
 1507, 4.0,12.0, 2.6,100000,0.773,0.85,0.00
 1508, 3.0,12.0, 2.6,100000,0.773,0.85,0.00
 1509, 1.0,12.0, 2.4,100000,0.773,0.75,0.00
 1510, 2.0,12.0, 2.4,100000,0.773,0.78,0.00
 1511, 3.0,12.0, 2.5,100000,0.772,0.79,0.00
 1512, 0.0,12.0, 2.2,100000,0.772,0.70,0.00
 1513, 2.0,12.0, 2.2,100000,0.772,0.83,0.00
 1514, 0.0,12.0, 2.0,100000,0.772,0.77,0.00
 1515, 1.0,12.0, 1.9,100000,0.772,0.72,0.00
 1516, 0.0,12.0, 1.7,100000,0.772,0.85,0.00
 1517, 0.0,12.0, 1.5,100000,0.772,0.86,0.00
 1518, 2.0,12.0, 1.6,100000,0.771,0.77,0.00
 1519, 1.0,12.0, 1.5,100000,0.771,0.82,0.00
