episode,score,scoreMax,scoreAvg,memoryLength,epsilon,qAvg,avgLoss
 2577, 0.0,14.0, 2.8,100000,0.623,0.63,0.00
 2578, 2.0,14.0, 2.7,100000,0.623,0.82,0.00
 2579, 3.0,14.0, 2.7,100000,0.623,0.87,0.00
 2580, 1.0,14.0, 2.6,100000,0.622,0.78,0.00
 2581, 5.0,14.0, 2.8,100000,0.622,0.89,0.00
 2582, 3.0,14.0, 2.8,100000,0.622,0.88,0.00
 2583, 2.0,14.0, 2.8,100000,0.622,0.85,0.00
 2584, 0.0,14.0, 2.5,100000,0.622,0.57,0.00
 2585, 0.0,14.0, 2.2,100000,0.621,0.56,0.00
 2586, 1.0,14.0, 2.1,100000,0.621,0.67,0.00
 2587, 2.0,14.0, 2.1,100000,0.621,0.85,0.00
 2588, 8.0,14.0, 2.7,100000,0.621,0.91,0.00
 2589, 3.0,14.0, 2.7,100000,0.621,0.85,0.00
 2590, 2.0,14.0, 2.6,100000,0.620,0.86,0.00
 2591, 2.0,14.0, 2.6,100000,0.620,0.83,0.00
 2592, 1.0,14.0, 2.4,100000,0.620,0.72,0.00
 2593, 3.0,14.0, 2.5,100000,0.620,0.86,0.00
 2594, 4.0,14.0, 2.6,100000,0.620,0.79,0.00
 2595, 0.0,14.0, 2.4,100000,0.619,0.63,0.00
 2596, 5.0,14.0, 2.6,100000,0.619,0.89,0.00
 2597, 3.0,14.0, 2.7,100000,0.619,0.82,0.00
 2598, 4.0,14.0, 2.8,100000,0.619,0.89,0.00
 2599, 3.0,14.0, 2.8,100000,0.618,0.86,0.00
 2600, 7.0,14.0, 3.2,100000,0.618,0.95,0.00
 2601, 0.0,14.0, 2.9,100000,0.618,0.63,0.00
 2602, 4.0,14.0, 3.0,100000,0.618,0.89,0.00
 2603, 0.0,14.0, 2.7,100000,0.618,0.66,0.00
 2604, 4.0,14.0, 2.8,100000,0.617,0.91,0.00
 2605, 5.0,14.0, 3.1,100000,0.617,0.91,0.00
 2606, 1.0,14.0, 2.9,100000,0.617,0.73,0.00
 2607, 4.0,14.0, 3.0,100000,0.617,0.93,0.00
 2608, 5.0,14.0, 3.2,100000,0.616,0.97,0.00
 2609, 5.0,14.0, 3.4,100000,0.616,0.96,0.00
 2610, 0.0,14.0, 3.0,100000,0.616,0.67,0.00
 2611, 1.0,14.0, 2.8,100000,0.616,0.72,0.00
 2612, 3.0,14.0, 2.8,100000,0.616,0.88,0.00
 2613, 1.0,14.0, 2.7,100000,0.615,0.76,0.00
 2614, 3.0,14.0, 2.7,100000,0.615,0.88,0.00
 2615, 4.0,14.0, 2.8,100000,0.615,0.89,0.00
 2616, 1.0,14.0, 2.6,100000,0.615,0.75,0.00
 2617, 1.0,14.0, 2.5,100000,0.615,0.74,0.00
 2618, 1.0,14.0, 2.3,100000,0.615,0.78,0.00
 2619, 5.0,14.0, 2.6,100000,0.614,0.91,0.00
 2620, 3.0,14.0, 2.6,100000,0.614,0.86,0.00
 2621, 3.0,14.0, 2.7,100000,0.614,0.89,0.00
 2622, 7.0,14.0, 3.1,100000,0.613,0.92,0.00
 2623, 1.0,14.0, 2.9,100000,0.613,0.70,0.00
 2624, 7.0,14.0, 3.3,100000,0.613,1.00,0.00
 2625, 4.0,14.0, 3.4,100000,0.613,0.94,0.00
 2626, 2.0,14.0, 3.2,100000,0.612,0.83,0.00
 2627, 2.0,14.0, 3.1,100000,0.612,0.83,0.00
 2628, 7.0,14.0, 3.5,100000,0.612,0.93,0.00
 2629, 5.0,14.0, 3.7,100000,0.611,0.92,0.00
 2630, 0.0,14.0, 3.3,100000,0.611,0.66,0.00
 2631, 1.0,14.0, 3.1,100000,0.611,0.76,0.00
 2632, 8.0,14.0, 3.6,100000,0.611,0.95,0.00
 2633, 0.0,14.0, 3.2,100000,0.611,0.62,0.00
 2634, 0.0,14.0, 2.9,100000,0.611,0.59,0.00
 2635, 1.0,14.0, 2.7,100000,0.611,0.78,0.00
 2636, 5.0,14.0, 2.9,100000,0.610,0.96,0.00
 2637, 5.0,14.0, 3.1,100000,0.610,0.95,0.00
 2638, 7.0,14.0, 3.5,100000,0.610,0.98,0.00
 2639, 2.0,14.0, 3.4,100000,0.609,0.82,0.00
 2640, 1.0,14.0, 3.1,100000,0.609,0.74,0.00
 2641, 1.0,14.0, 2.9,100000,0.609,0.76,0.00
 2642, 3.0,14.0, 2.9,100000,0.609,0.89,0.00
 2643, 1.0,14.0, 2.7,100000,0.609,0.81,0.00
 2644, 0.0,14.0, 2.5,100000,0.609,0.61,0.00
 2645, 2.0,14.0, 2.4,100000,0.608,0.82,0.00
 2646, 1.0,14.0, 2.3,100000,0.608,0.77,0.00
 2647, 4.0,14.0, 2.4,100000,0.608,0.90,0.00
 2648, 3.0,14.0, 2.5,100000,0.608,0.86,0.00
 2649, 1.0,14.0, 2.3,100000,0.608,0.75,0.00
 2650, 3.0,14.0, 2.4,100000,0.607,0.90,0.00
 2651, 5.0,14.0, 2.7,100000,0.607,0.97,0.00
 2652, 0.0,14.0, 2.4,100000,0.607,0.66,0.00
 2653, 3.0,14.0, 2.5,100000,0.607,0.95,0.00
 2654, 1.0,14.0, 2.3,100000,0.607,0.78,0.00
 2655, 2.0,14.0, 2.3,100000,0.606,0.84,0.00
 2656, 1.0,14.0, 2.2,100000,0.606,0.79,0.00
 2657, 0.0,14.0, 1.9,100000,0.606,0.51,0.00
 2658, 5.0,14.0, 2.2,100000,0.606,0.95,0.00
 2659, 5.0,14.0, 2.5,100000,0.606,1.00,0.00
 2660, 0.0,14.0, 2.3,100000,0.606,0.65,0.00
 2661, 2.0,14.0, 2.2,100000,0.605,0.87,0.00
 2662, 1.0,14.0, 2.1,100000,0.605,0.76,0.00
 2663, 0.0,14.0, 1.9,100000,0.605,0.64,0.00
 2664, 2.0,14.0, 1.9,100000,0.605,0.82,0.00
 2665, 3.0,14.0, 2.0,100000,0.605,0.92,0.00
 2666, 4.0,14.0, 2.2,100000,0.604,0.93,0.00
 2667, 1.0,14.0, 2.1,100000,0.604,0.75,0.00
 2668, 0.0,14.0, 1.9,100000,0.604,0.62,0.00
 2669, 3.0,14.0, 2.0,100000,0.604,0.95,0.00
 2670, 3.0,14.0, 2.1,100000,0.604,0.90,0.00
 2671, 0.0,14.0, 1.9,100000,0.604,0.75,0.00
 2672, 1.0,14.0, 1.8,100000,0.603,0.75,0.00
 2673, 3.0,14.0, 1.9,100000,0.603,0.90,0.00
 2674, 2.0,14.0, 1.9,100000,0.603,0.84,0.00
 2675, 3.0,14.0, 2.0,100000,0.603,0.84,0.00
 2676, 2.0,14.0, 2.0,100000,0.603,0.80,0.00
 2677, 2.0,14.0, 2.0,100000,0.603,0.82,0.00
 2678, 4.0,14.0, 2.2,100000,0.602,0.86,0.00
 2679, 5.0,14.0, 2.5,100000,0.602,0.97,0.00
 2680, 4.0,14.0, 2.7,100000,0.602,0.92,0.00
 2681, 1.0,14.0, 2.5,100000,0.602,0.76,0.00
 2682, 4.0,14.0, 2.6,100000,0.601,0.93,0.00
 2683, 2.0,14.0, 2.6,100000,0.601,0.83,0.00
 2684, 1.0,14.0, 2.4,100000,0.601,0.75,0.00
 2685, 1.0,14.0, 2.3,100000,0.601,0.74,0.00
 2686, 3.0,14.0, 2.3,100000,0.601,0.84,0.00
 2687, 4.0,14.0, 2.5,100000,0.600,0.91,0.00
 2688, 2.0,14.0, 2.5,100000,0.600,0.83,0.00
 2689, 3.0,14.0, 2.5,100000,0.600,0.89,0.00
 2690, 2.0,14.0, 2.5,100000,0.600,0.82,0.00
 2691, 1.0,14.0, 2.3,100000,0.600,0.76,0.00
 2692, 1.0,14.0, 2.2,100000,0.599,0.82,0.00
 2693, 4.0,14.0, 2.4,100000,0.599,0.91,0.00
 2694, 3.0,14.0, 2.4,100000,0.599,0.90,0.00
 2695, 8.0,14.0, 3.0,100000,0.599,0.88,0.00
 2696, 1.0,14.0, 2.8,100000,0.599,0.72,0.00
 2697, 4.0,14.0, 2.9,100000,0.598,0.97,0.00
 2698, 2.0,14.0, 2.8,100000,0.598,0.83,0.00
 2699, 5.0,14.0, 3.0,100000,0.598,0.96,0.00
 2700, 3.0,14.0, 3.0,100000,0.598,0.86,0.00
 2701, 3.0,14.0, 3.0,100000,0.597,0.84,0.00
 2702, 3.0,14.0, 3.0,100000,0.597,0.85,0.00
 2703, 0.0,14.0, 2.7,100000,0.597,0.58,0.00
 2704, 1.0,14.0, 2.6,100000,0.597,0.75,0.00
 2705, 2.0,14.0, 2.5,100000,0.597,0.82,0.00
 2706, 1.0,14.0, 2.3,100000,0.596,0.74,0.00
 2707, 1.0,14.0, 2.2,100000,0.596,0.74,0.00
 2708, 0.0,14.0, 2.0,100000,0.596,0.61,0.00
 2709, 2.0,14.0, 2.0,100000,0.596,0.81,0.00
 2710, 3.0,14.0, 2.1,100000,0.596,0.86,0.00
 2711, 2.0,14.0, 2.1,100000,0.596,0.87,0.00
 2712, 1.0,14.0, 2.0,100000,0.595,0.74,0.00
 2713, 1.0,14.0, 1.9,100000,0.595,0.78,0.00
 2714, 3.0,14.0, 2.0,100000,0.595,0.92,0.00
 2715, 0.0,14.0, 1.8,100000,0.595,0.74,0.00
 2716, 4.0,14.0, 2.0,100000,0.595,0.95,0.00
 2717, 1.0,14.0, 1.9,100000,0.595,0.83,0.00
 2718, 0.0,14.0, 1.7,100000,0.594,0.56,0.00
 2719, 1.0,14.0, 1.6,100000,0.594,0.77,0.00
 2720, 2.0,14.0, 1.7,100000,0.594,0.83,0.00
 2721, 2.0,14.0, 1.7,100000,0.594,0.85,0.00
 2722, 1.0,14.0, 1.6,100000,0.594,0.76,0.00
 2723, 0.0,14.0, 1.5,100000,0.594,0.65,0.00
 2724, 6.0,14.0, 1.9,100000,0.593,0.93,0.00
 2725, 4.0,14.0, 2.1,100000,0.593,0.94,0.00
 2726, 0.0,14.0, 1.9,100000,0.593,0.63,0.00
 2727, 5.0,14.0, 2.2,100000,0.593,0.95,0.00
 2728, 6.0,14.0, 2.6,100000,0.592,0.97,0.00
 2729, 1.0,14.0, 2.4,100000,0.592,0.77,0.00
 2730, 2.0,14.0, 2.4,100000,0.592,0.79,0.00
 2731, 2.0,14.0, 2.4,100000,0.592,0.84,0.00
 2732, 2.0,14.0, 2.3,100000,0.592,0.87,0.00
 2733, 1.0,14.0, 2.2,100000,0.591,0.80,0.00
 2734, 0.0,14.0, 2.0,100000,0.591,0.66,0.00
 2735, 7.0,14.0, 2.5,100000,0.591,0.97,0.00
 2736, 4.0,14.0, 2.6,100000,0.591,0.95,0.00
 2737, 2.0,14.0, 2.6,100000,0.591,0.87,0.00
 2738, 2.0,14.0, 2.5,100000,0.590,0.86,0.00
 2739, 2.0,14.0, 2.5,100000,0.590,0.92,0.00
 2740, 4.0,14.0, 2.6,100000,0.590,0.94,0.00
 2741, 0.0,14.0, 2.4,100000,0.590,0.64,0.00
 2742, 3.0,14.0, 2.4,100000,0.590,0.93,0.00
 2743, 3.0,14.0, 2.5,100000,0.589,0.89,0.00
 2744, 0.0,14.0, 2.2,100000,0.589,0.56,0.00
 2745, 2.0,14.0, 2.2,100000,0.589,0.82,0.00
 2746, 1.0,14.0, 2.1,100000,0.589,0.79,0.00
 2747, 1.0,14.0, 2.0,100000,0.589,0.79,0.00
 2748, 1.0,14.0, 1.9,100000,0.589,0.75,0.00
 2749, 2.0,14.0, 1.9,100000,0.588,0.86,0.00
 2750, 0.0,14.0, 1.7,100000,0.588,0.67,0.00
 2751, 2.0,14.0, 1.7,100000,0.588,0.88,0.00
 2752, 1.0,14.0, 1.7,100000,0.588,0.79,0.00
 2753, 5.0,14.0, 2.0,100000,0.588,0.99,0.00
 2754, 1.0,14.0, 1.9,100000,0.588,0.75,0.00
 2755, 8.0,14.0, 2.5,100000,0.587,1.01,0.00
 2756, 1.0,14.0, 2.4,100000,0.587,0.82,0.00
 2757, 2.0,14.0, 2.3,100000,0.587,0.85,0.00
 2758, 2.0,14.0, 2.3,100000,0.587,0.90,0.00
 2759, 1.0,14.0, 2.2,100000,0.587,0.81,0.00
 2760, 1.0,14.0, 2.0,100000,0.586,0.77,0.00
 2761, 2.0,14.0, 2.0,100000,0.586,0.87,0.00
 2762, 2.0,14.0, 2.0,100000,0.586,0.85,0.00
 2763, 0.0,14.0, 1.8,100000,0.586,0.66,0.00
 2764, 3.0,14.0, 1.9,100000,0.586,0.91,0.00
 2765, 1.0,14.0, 1.9,100000,0.586,0.78,0.00
 2766, 6.0,14.0, 2.3,100000,0.585,0.98,0.00
 2767, 4.0,14.0, 2.4,100000,0.585,1.02,0.00
 2768, 1.0,14.0, 2.3,100000,0.585,0.79,0.00
 2769, 1.0,14.0, 2.2,100000,0.585,0.79,0.00
 2770, 3.0,14.0, 2.3,100000,0.584,0.93,0.00
 2771, 0.0,14.0, 2.0,100000,0.584,0.69,0.00
 2772, 5.0,14.0, 2.3,100000,0.584,0.97,0.00
 2773, 7.0,14.0, 2.8,100000,0.584,0.98,0.00
 2774, 1.0,14.0, 2.6,100000,0.584,0.79,0.00
 2775, 0.0,14.0, 2.4,100000,0.583,0.62,0.00
 2776, 0.0,14.0, 2.1,100000,0.583,0.64,0.00
 2777, 4.0,14.0, 2.3,100000,0.583,0.89,0.00
 2778, 1.0,14.0, 2.2,100000,0.583,0.73,0.00
 2779, 6.0,14.0, 2.6,100000,0.583,1.00,0.00
 2780, 1.0,14.0, 2.4,100000,0.582,0.73,0.00
 2781, 1.0,14.0, 2.3,100000,0.582,0.75,0.00
 2782, 4.0,14.0, 2.4,100000,0.582,0.91,0.00
 2783, 5.0,14.0, 2.7,100000,0.582,0.99,0.00
 2784, 5.0,14.0, 2.9,100000,0.581,0.91,0.00
 2785, 0.0,14.0, 2.6,100000,0.581,0.60,0.00
 2786, 1.0,14.0, 2.5,100000,0.581,0.73,0.00
 2787, 6.0,14.0, 2.8,100000,0.581,1.02,0.00
 2788, 1.0,14.0, 2.6,100000,0.581,0.74,0.00
 2789, 1.0,14.0, 2.5,100000,0.581,0.72,0.00
 2790, 2.0,14.0, 2.4,100000,0.580,0.83,0.00
 2791, 5.0,14.0, 2.7,100000,0.580,0.95,0.00
 2792, 9.0,14.0, 3.3,100000,0.580,1.02,0.00
 2793, 8.0,14.0, 3.8,100000,0.579,1.06,0.00
 2794, 2.0,14.0, 3.6,100000,0.579,0.85,0.00
 2795, 4.0,14.0, 3.6,100000,0.579,0.93,0.00
 2796,10.0,14.0, 4.3,100000,0.578,1.10,0.00
 2797, 6.0,14.0, 4.5,100000,0.578,1.02,0.00
 2798, 2.0,14.0, 4.2,100000,0.578,0.91,0.00
 2799, 0.0,14.0, 3.8,100000,0.578,0.71,0.00
 2800, 1.0,14.0, 3.5,100000,0.577,0.82,0.00
 2801, 5.0,14.0, 3.7,100000,0.577,1.02,0.00
 2802, 5.0,14.0, 3.8,100000,0.577,1.01,0.00
 2803, 2.0,14.0, 3.6,100000,0.577,0.86,0.00
 2804, 7.0,14.0, 4.0,100000,0.576,1.02,0.00
 2805, 2.0,14.0, 3.8,100000,0.576,0.90,0.00
 2806, 5.0,14.0, 3.9,100000,0.576,1.04,0.00
 2807, 2.0,14.0, 3.7,100000,0.576,0.84,0.00
 2808, 1.0,14.0, 3.4,100000,0.576,0.78,0.00
 2809, 2.0,14.0, 3.3,100000,0.575,0.87,0.00
 2810,10.0,14.0, 4.0,100000,0.575,1.01,0.00
 2811, 0.0,14.0, 3.6,100000,0.575,0.58,0.00
 2812, 1.0,14.0, 3.3,100000,0.575,0.77,0.00
 2813, 4.0,14.0, 3.4,100000,0.574,0.97,0.00
 2814, 6.0,14.0, 3.6,100000,0.574,0.97,0.00
 2815, 1.0,14.0, 3.4,100000,0.574,0.82,0.00
 2816, 3.0,14.0, 3.3,100000,0.574,0.91,0.00
 2817, 3.0,14.0, 3.3,100000,0.573,0.90,0.00
 2818, 2.0,14.0, 3.2,100000,0.573,0.89,0.00
 2819, 4.0,14.0, 3.3,100000,0.573,0.92,0.00
 2820, 1.0,14.0, 3.0,100000,0.573,0.77,0.00
 2821, 0.0,14.0, 2.7,100000,0.573,0.69,0.00
 2822, 2.0,14.0, 2.7,100000,0.573,0.88,0.00
 2823, 3.0,14.0, 2.7,100000,0.572,0.92,0.00
 2824, 3.0,14.0, 2.7,100000,0.572,0.96,0.00
 2825, 5.0,14.0, 2.9,100000,0.572,1.00,0.00
 2826, 8.0,14.0, 3.5,100000,0.571,1.04,0.00
 2827, 5.0,14.0, 3.6,100000,0.571,0.96,0.00
 2828, 1.0,14.0, 3.3,100000,0.571,0.81,0.00
 2829, 3.0,14.0, 3.3,100000,0.571,0.95,0.00
 2830, 1.0,14.0, 3.1,100000,0.571,0.76,0.00
 2831, 0.0,14.0, 2.8,100000,0.570,0.65,0.00
 2832,10.0,14.0, 3.5,100000,0.570,1.05,0.00
 2833, 2.0,14.0, 3.3,100000,0.570,0.87,0.00
 2834, 0.0,14.0, 3.0,100000,0.570,0.57,0.00
 2835, 0.0,14.0, 2.7,100000,0.570,0.59,0.00
 2836, 1.0,14.0, 2.5,100000,0.569,0.74,0.00
 2837, 3.0,14.0, 2.6,100000,0.569,0.92,0.00
 2838, 1.0,14.0, 2.4,100000,0.569,0.73,0.00
 2839, 2.0,14.0, 2.4,100000,0.569,0.86,0.00
 2840,13.0,14.0, 3.4,100000,0.569,1.03,0.00
 2841, 2.0,14.0, 3.3,100000,0.568,0.87,0.00
 2842, 1.0,14.0, 3.1,100000,0.568,0.83,0.00
 2843,15.0,15.0, 4.3,100000,0.568,1.18,0.00
 2844, 2.0,15.0, 4.0,100000,0.568,0.89,0.00
 2845,11.0,15.0, 4.7,100000,0.567,1.13,0.00
 2846, 8.0,15.0, 5.1,100000,0.567,1.06,0.00
 2847, 1.0,15.0, 4.7,100000,0.566,0.82,0.00
 2848, 1.0,15.0, 4.3,100000,0.566,0.81,0.00
 2849, 1.0,15.0, 4.0,100000,0.566,0.79,0.00
 2850, 3.0,15.0, 3.9,100000,0.566,0.98,0.00
 2851, 6.0,15.0, 4.1,100000,0.566,1.01,0.00
 2852, 1.0,15.0, 3.8,100000,0.565,0.74,0.00
 2853, 0.0,15.0, 3.4,100000,0.565,0.67,0.00
 2854, 1.0,15.0, 3.2,100000,0.565,0.76,0.00
 2855, 5.0,15.0, 3.3,100000,0.565,1.04,0.00
 2856, 5.0,15.0, 3.5,100000,0.565,1.03,0.00
 2857, 0.0,15.0, 3.2,100000,0.564,0.67,0.00
 2858, 0.0,15.0, 2.8,100000,0.564,0.69,0.00
 2859, 2.0,15.0, 2.8,100000,0.564,0.84,0.00
 2860, 1.0,15.0, 2.6,100000,0.564,0.80,0.00
 2861, 3.0,15.0, 2.6,100000,0.564,0.93,0.00
 2862, 3.0,15.0, 2.7,100000,0.564,0.94,0.00
 2863, 0.0,15.0, 2.4,100000,0.563,0.61,0.00
 2864, 1.0,15.0, 2.3,100000,0.563,0.80,0.00
 2865, 2.0,15.0, 2.2,100000,0.563,0.83,0.00
 2866, 7.0,15.0, 2.7,100000,0.563,1.07,0.00
 2867, 0.0,15.0, 2.4,100000,0.563,0.64,0.00
 2868, 1.0,15.0, 2.3,100000,0.562,0.77,0.00
 2869, 1.0,15.0, 2.2,100000,0.562,0.79,0.00
 2870, 2.0,15.0, 2.1,100000,0.562,0.90,0.00
 2871, 5.0,15.0, 2.4,100000,0.562,1.02,0.00
 2872, 3.0,15.0, 2.5,100000,0.562,0.98,0.00
 2873, 2.0,15.0, 2.4,100000,0.561,0.88,0.00
 2874, 1.0,15.0, 2.3,100000,0.561,0.81,0.00
 2875, 4.0,15.0, 2.5,100000,0.561,1.00,0.00
 2876, 4.0,15.0, 2.6,100000,0.561,1.06,0.00
 2877, 4.0,15.0, 2.8,100000,0.561,1.04,0.00
 2878, 8.0,15.0, 3.3,100000,0.560,1.05,0.00
 2879, 0.0,15.0, 3.0,100000,0.560,0.68,0.00
 2880, 8.0,15.0, 3.5,100000,0.560,1.10,0.00
 2881, 7.0,15.0, 3.8,100000,0.559,1.03,0.00
 2882, 8.0,15.0, 4.2,100000,0.559,1.16,0.00
 2883, 0.0,15.0, 3.8,100000,0.559,0.70,0.00
 2884, 4.0,15.0, 3.8,100000,0.558,1.03,0.00
 2885, 3.0,15.0, 3.7,100000,0.558,0.92,0.00
 2886, 2.0,15.0, 3.6,100000,0.558,0.94,0.00
 2887, 1.0,15.0, 3.3,100000,0.558,0.82,0.00
 2888, 7.0,15.0, 3.7,100000,0.558,1.10,0.00
 2889, 0.0,15.0, 3.3,100000,0.557,0.60,0.00
 2890, 4.0,15.0, 3.4,100000,0.557,1.02,0.00
 2891, 8.0,15.0, 3.8,100000,0.557,1.12,0.00
 2892,14.0,15.0, 4.9,100000,0.556,1.13,0.00
 2893, 6.0,15.0, 5.0,100000,0.556,1.11,0.00
 2894,11.0,15.0, 5.6,100000,0.555,1.13,0.00
 2895, 6.0,15.0, 5.6,100000,0.555,1.05,0.00
 2896, 1.0,15.0, 5.2,100000,0.555,0.78,0.00
 2897, 1.0,15.0, 4.7,100000,0.555,0.75,0.00
 2898, 1.0,15.0, 4.4,100000,0.555,0.85,0.00
 2899, 2.0,15.0, 4.1,100000,0.554,0.94,0.00
 2900, 8.0,15.0, 4.5,100000,0.554,1.10,0.00
 2901, 3.0,15.0, 4.4,100000,0.554,1.02,0.00
 2902, 5.0,15.0, 4.4,100000,0.554,1.03,0.00
 2903, 5.0,15.0, 4.5,100000,0.553,1.03,0.00
 2904, 3.0,15.0, 4.3,100000,0.553,0.99,0.00
 2905, 1.0,15.0, 4.0,100000,0.553,0.76,0.00
 2906, 8.0,15.0, 4.4,100000,0.553,1.01,0.00
 2907, 2.0,15.0, 4.2,100000,0.552,0.89,0.00
 2908, 4.0,15.0, 4.1,100000,0.552,1.03,0.00
 2909, 2.0,15.0, 3.9,100000,0.552,0.89,0.00
 2910, 1.0,15.0, 3.6,100000,0.552,0.82,0.00
 2911, 5.0,15.0, 3.8,100000,0.552,1.07,0.00
 2912, 7.0,15.0, 4.1,100000,0.551,1.13,0.00
 2913, 5.0,15.0, 4.2,100000,0.551,1.04,0.00
 2914, 1.0,15.0, 3.9,100000,0.551,0.80,0.00
 2915, 5.0,15.0, 4.0,100000,0.550,1.03,0.00
 2916, 3.0,15.0, 3.9,100000,0.550,0.92,0.00
 2917, 2.0,15.0, 3.7,100000,0.550,0.89,0.00
 2918, 3.0,15.0, 3.6,100000,0.550,0.94,0.00
 2919, 4.0,15.0, 3.7,100000,0.550,1.05,0.00
 2920, 3.0,15.0, 3.6,100000,0.549,0.98,0.00
 2921, 6.0,15.0, 3.8,100000,0.549,1.11,0.00
 2922, 1.0,15.0, 3.6,100000,0.549,0.85,0.00
 2923, 0.0,15.0, 3.2,100000,0.549,0.61,0.00
 2924, 2.0,15.0, 3.1,100000,0.549,0.90,0.00
 2925, 7.0,15.0, 3.5,100000,0.548,1.10,0.00
 2926,10.0,15.0, 4.1,100000,0.548,1.09,0.00
 2927, 3.0,15.0, 4.0,100000,0.548,1.00,0.00
 2928, 0.0,15.0, 3.6,100000,0.547,0.59,0.00
 2929, 1.0,15.0, 3.3,100000,0.547,0.78,0.00
 2930, 7.0,15.0, 3.7,100000,0.547,1.16,0.00
 2931, 7.0,15.0, 4.0,100000,0.546,1.09,0.00
 2932, 0.0,15.0, 3.6,100000,0.546,0.64,0.00
 2933, 3.0,15.0, 3.6,100000,0.546,0.96,0.00
 2934, 2.0,15.0, 3.4,100000,0.546,0.93,0.00
 2935, 3.0,15.0, 3.4,100000,0.546,0.98,0.00
 2936, 4.0,15.0, 3.4,100000,0.545,1.03,0.00
 2937, 0.0,15.0, 3.1,100000,0.545,0.68,0.00
 2938, 3.0,15.0, 3.1,100000,0.545,0.96,0.00
 2939, 2.0,15.0, 3.0,100000,0.545,0.87,0.00
 2940, 0.0,15.0, 2.7,100000,0.545,0.62,0.00
 2941, 2.0,15.0, 2.6,100000,0.545,0.94,0.00
 2942, 5.0,15.0, 2.8,100000,0.544,1.02,0.00
 2943, 1.0,15.0, 2.7,100000,0.544,0.83,0.00
 2944, 1.0,15.0, 2.5,100000,0.544,0.90,0.00
 2945, 3.0,15.0, 2.5,100000,0.544,0.97,0.00
 2946, 0.0,15.0, 2.3,100000,0.544,0.62,0.00
 2947, 1.0,15.0, 2.2,100000,0.543,0.79,0.00
 2948, 3.0,15.0, 2.2,100000,0.543,0.96,0.00
 2949, 2.0,15.0, 2.2,100000,0.543,0.99,0.00
 2950, 0.0,15.0, 2.0,100000,0.543,0.63,0.00
 2951, 6.0,15.0, 2.4,100000,0.543,1.08,0.00
 2952, 9.0,15.0, 3.1,100000,0.542,1.13,0.00
 2953, 2.0,15.0, 3.0,100000,0.542,0.95,0.00
 2954, 0.0,15.0, 2.7,100000,0.542,0.63,0.00
 2955, 2.0,15.0, 2.6,100000,0.542,0.98,0.00
 2956, 3.0,15.0, 2.6,100000,0.541,0.96,0.00
 2957, 8.0,15.0, 3.2,100000,0.541,1.12,0.00
 2958, 1.0,15.0, 3.0,100000,0.541,0.84,0.00
 2959, 3.0,15.0, 3.0,100000,0.541,1.03,0.00
 2960, 4.0,15.0, 3.1,100000,0.540,0.98,0.00
 2961, 9.0,15.0, 3.7,100000,0.540,1.14,0.00
 2962, 1.0,15.0, 3.4,100000,0.540,0.88,0.00
 2963, 0.0,15.0, 3.1,100000,0.540,0.64,0.00
 2964, 0.0,15.0, 2.7,100000,0.540,0.64,0.00
 2965, 0.0,15.0, 2.5,100000,0.540,0.64,0.00
 2966, 6.0,15.0, 2.8,100000,0.539,1.13,0.00
 2967, 1.0,15.0, 2.6,100000,0.539,0.81,0.00
 2968, 2.0,15.0, 2.6,100000,0.539,0.92,0.00
 2969, 2.0,15.0, 2.5,100000,0.539,0.91,0.00
 2970, 6.0,15.0, 2.9,100000,0.538,1.15,0.00
 2971, 6.0,15.0, 3.2,100000,0.538,1.11,0.00
 2972, 2.0,15.0, 3.1,100000,0.538,0.93,0.00
 2973, 2.0,15.0, 3.0,100000,0.538,0.94,0.00
 2974, 4.0,15.0, 3.1,100000,0.537,1.10,0.00
 2975, 8.0,15.0, 3.6,100000,0.537,1.13,0.00
 2976, 0.0,15.0, 3.2,100000,0.537,0.70,0.00
 2977, 6.0,15.0, 3.5,100000,0.537,1.12,0.00
 2978, 4.0,15.0, 3.5,100000,0.536,1.08,0.00
 2979, 1.0,15.0, 3.3,100000,0.536,0.85,0.00
 2980, 0.0,15.0, 3.0,100000,0.536,0.63,0.00
 2981, 3.0,15.0, 3.0,100000,0.536,0.98,0.00
 2982, 8.0,15.0, 3.5,100000,0.535,1.07,0.00
 2983, 7.0,15.0, 3.8,100000,0.535,1.13,0.00
 2984, 3.0,15.0, 3.7,100000,0.535,1.11,0.00
 2985, 3.0,15.0, 3.7,100000,0.535,0.99,0.00
 2986,11.0,15.0, 4.4,100000,0.534,1.19,0.00
 2987, 3.0,15.0, 4.3,100000,0.534,0.99,0.00
 2988, 3.0,15.0, 4.1,100000,0.534,1.03,0.00
 2989, 0.0,15.0, 3.7,100000,0.534,0.59,0.00
 2990, 1.0,15.0, 3.4,100000,0.534,0.76,0.00
 2991, 1.0,15.0, 3.2,100000,0.533,0.84,0.00
 2992, 3.0,15.0, 3.2,100000,0.533,1.01,0.00
 2993, 6.0,15.0, 3.5,100000,0.533,1.11,0.00
 2994, 2.0,15.0, 3.3,100000,0.533,0.97,0.00
 2995, 3.0,15.0, 3.3,100000,0.532,1.05,0.00
 2996, 0.0,15.0, 3.0,100000,0.532,0.75,0.00
 2997, 6.0,15.0, 3.3,100000,0.532,1.13,0.00
 2998, 7.0,15.0, 3.6,100000,0.532,1.10,0.00
 2999, 8.0,15.0, 4.1,100000,0.531,1.19,0.00
